1.815348251	-1.85222768	0.95422008	1128.269736	619.9194094	
1.865348251	-1.82892256	0.9458068	1275.088085	695.9077264	
1.915348251	-1.79993888	0.9344728	1465.534332	830.0890168	
1.965348251	-1.7688768	0.92150272	1654.011048	1014.095094	
2.015348251	-1.7339976	0.9050612	1888.567559	1856.641739	
2.065348251	-1.69292304	0.88477328	2292.833087	2144.085402	
2.115348251	-1.64673296	0.86000688	2557.251313	2950.419704	
2.165348251	-1.58780144	0.81376712	3220.628137	8343.559219	
2.215348251	-1.51040016	0.68912984	5433.8182	130251.1934	
2.265348251	-1.44623808	0.68405856	4452.434178	24720.26266	
2.315348251	-1.3429248	0.21089672	4768.635225	584939.7109	
2.365348251	-1.24236304	0.02206936	3210.750405	183092.3713	
2.415348251	-1.18425536	0.08914072	2519.99876	85409.43475	
2.465348251	-1.1356792	0.06759968	2306.908489	80614.49258	
2.515348251	-1.0941256	-0.00466856	2153.96215	53596.00505	
2.565348251	-1.05031248	-0.00021736	1836.856576	38480.54887	
2.615348251	-1.01983568	-0.00683872	1693.496453	30845.80165	
2.665348251	-0.98534704	0.00310104	1570.471001	26111.41443	
2.715348251	-0.95511312	0.00600768	1471.967163	18867.23997	
2.765348251	-0.92799296	0.01301952	1344.54002	17841.59825	
