0	-1.3832	-0.344	3158
1	-1.396	0.2878	152
2	-1.3952	0.2572	1374
3	-1.3852	0.5321	302
4	-1.3794	0.4715	26
5	-1.381	0.4769	3183
6	-1.3754	-0.1597	3377
7	-1.3942	0.5158	3605
8	-1.4008	-0.2052	3620
9	-1.3962	0.5188	3602
10	-1.4124	-0.2017	3615
11	-1.3992	0.5214	3477
12	-1.3972	-0.1741	3492
13	-1.3938	0.5243	6
14	-1.3932	0.5229	7
15	-1.3938	0.5244	3686
16	-1.3816	-0.2129	3403
17	-1.3916	0.4678	3613
18	-1.3986	-0.255	4024
19	-1.4082	0.5499	5913
20	-1.407	-0.6328	3531
21	-1.4124	0.0735	3417
22	-1.4178	-0.61	6367
23	-1.4172	0.6635	6552
24	-1.4228	-0.6469	3221
25	-1.4064	-0.0025	2606
26	-1.3906	-0.5237	2923
27	-1.4086	0.0611	22
28	-1.4084	0.0567	757
29	-1.4086	0.2081	3316
30	-1.398	-0.4551	4351
31	-1.4066	0.4153	521
32	-1.4056	0.3109	8
33	-1.4056	0.3126	3534
34	-1.4008	-0.3943	4785
35	-1.4202	0.5628	6086
36	-1.427	-0.6546	3156
37	-1.4102	-0.0233	41
38	-1.4112	-0.0316	3010
39	-1.4144	0.5706	2917
40	-1.3924	-0.0129	326
41	-1.3984	0.0524	67
42	-1.3988	0.0389	2598
43	-1.404	0.5586	5661
44	-1.4248	-0.5737	6102
45	-1.4344	0.6469	6300
46	-1.4236	-0.6131	6422
47	-1.4274	0.6715	6251
48	-1.4242	-0.5788	5878
49	-1.4044	0.5969	3183
50	-1.4046	-0.0398	3370
51	-1.4284	0.6342	3617
52	-1.4294	-0.0893	3637
53	-1.4278	0.6382	6489
54	-1.4362	-0.6598	5734
55	-1.4244	0.487	5539
56	-1.4316	-0.6208	4081
57	-1.4152	0.1954	3754
58	-1.4132	-0.5555	5898
59	-1.4046	0.6242	5847
60	-1.4212	-0.5453	5028
61	-1.4236	0.4603	2836
62	-1.4258	-0.1071	1
63	-1.4258	-0.1068	2377
64	-1.4214	-0.5824	3285
65	-1.4298	0.0747	3597
66	-1.4464	-0.6447	6823
67	-1.4694	0.7201	6639
68	-1.4254	-0.6079	6111
69	-1.4264	0.6144	6117
70	-1.4406	-0.6092	6283
71	-1.4482	0.6476	6573
72	-1.4518	-0.667	3281
73	-1.4198	-0.0107	3408
74	-1.4396	-0.6924	3406
75	-1.4298	-0.0112	3451
76	-1.4442	-0.7015	1
77	-1.4436	-0.7011	4
78	-1.444	-0.702	3482
79	-1.4282	-0.0056	3274
80	-1.4184	-0.6606	5934
81	-1.4372	0.5263	5422
82	-1.4212	-0.5582	5389
83	-1.4292	0.5197	4826
84	-1.4222	-0.4455	1967
85	-1.426	-0.0521	2639
86	-1.4338	-0.5801	6143
87	-1.463	0.6485	6688
88	-1.4478	-0.6892	6508
89	-1.433	0.6126	6216
90	-1.4272	-0.6307	5999
91	-1.4278	0.5691	6064
92	-1.4302	-0.6437	3523
93	-1.4338	0.0602	6475
94	-1.4322	-0.0059	3288
95	-1.4284	-0.6568	2904
96	-1.4334	-0.0808	5737
97	-1.428	-0.1158	6166
98	-1.4436	0.0214	6449
99	-1.4396	-0.0688	6570
100	-1.4422	0.0104	6895
101	-1.4458	-0.0202	6596
102	-1.418	0.0118	5670
103	-1.3796	-0.0654	2293
104	-1.3792	-0.4764	2381
105	-1.3642	-0.005	2920
106	-1.393	-0.5549	480
107	-1.3944	-0.5325	169
108	-1.3952	-0.5662	3
109	-1.395	-0.5656	2320
110	-1.3886	-0.1027	4705
111	-1.3958	0.1034	5169
112	-1.3898	0.0639	2553
113	-1.3812	-0.4415	2147
114	-1.3834	-0.016	5126
115	-1.3886	-0.0884	1916
116	-1.3966	-0.4716	1926
117	-1.4038	-0.0865	6123
118	-1.4258	0.0089	3212
119	-1.4216	0.6514	2866
120	-1.408	0.0781	2886
121	-1.4196	0.6555	2
122	-1.4198	0.655	34
123	-1.4222	0.6618	3474
124	-1.4224	-0.0332	151
125	-1.423	-0.0029	3133
126	-1.4364	-0.6296	3478
127	-1.437	0.0661	3366
128	-1.4274	-0.6073	2718
129	-1.411	-0.0635	2949
130	-1.4072	-0.6534	3123
131	-1.4144	-0.0287	2041
132	-1.393	-0.4369	5233
133	-1.4	0.6099	5734
134	-1.3972	-0.537	4364
135	-1.3914	0.3359	4595
136	-1.418	-0.5833	5585
137	-1.411	0.5338	5707
138	-1.444	-0.6078	6193
139	-1.4326	0.6309	3286
140	-1.417	-0.0263	3433
141	-1.4324	0.6604	6363
142	-1.417	-0.6123	6239
143	-1.4002	0.6356	5643
144	-1.4322	-0.4932	5816
145	-1.442	0.6702	3349
146	-1.443	0.0003	3436
147	-1.443	0.6876	6402
148	-1.4378	-0.5929	6237
149	-1.4588	0.6547	3367
150	-1.4602	-0.0188	3518
151	-1.472	0.685	3442
152	-1.4614	-0.0019	3439
153	-1.4692	-0.6633	3101
154	-1.4602	-0.045	2984
155	-1.4584	-0.629	307
156	-1.4666	-0.6696	3636
157	-1.4472	0.0539	37
158	-1.4448	0.0602	28
159	-1.4468	0.0555	3396
160	-1.438	-0.6224	3310
161	-1.4358	0.0385	2618
162	-1.4296	-0.485	2295
163	-1.416	-0.026	2336
164	-1.4052	-0.4928	2451
165	-1.406	-0.003	5159
166	-1.4066	0.1704	5305
167	-1.4152	-0.0205	2947
168	-1.4114	-0.6095	3073
169	-1.4146	0.0051	3087
170	-1.4086	-0.567	201
171	-1.4106	-0.5708	3194
172	-1.4194	0.0352	5919
173	-1.408	-0.063	3019
174	-1.3944	0.541	5989
175	-1.4164	-0.6569	6084
176	-1.4042	0.56	5650
177	-1.38	-0.57	2838
178	-1.4054	-0.0024	3212
179	-1.4074	-0.6448	6194
180	-1.406	0.5941	5846
181	-1.4006	-0.5752	1658
182	-1.3806	-0.2435	327
183	-1.39	-0.3091	3789
184	-1.4028	0.4488	2073
185	-1.414	0.034	0
186	-1.414	0.0342	2912
187	-1.3988	-0.5484	2537
188	-1.3956	-0.0408	2565
189	-1.3966	-0.554	5406
190	-1.3998	0.5273	2908
191	-1.4254	-0.0544	3477
192	-1.4338	0.6411	6323
193	-1.4302	-0.6236	5890
194	-1.395	0.5545	5009
195	-1.4112	-0.4474	4521
196	-1.4276	0.4568	3487
197	-1.4238	-0.2407	3524
198	-1.4304	0.4642	5319
199	-1.419	-0.5997	5883
200	-1.4116	0.5769	5670
201	-1.4116	-0.5572	2443
202	-1.4212	-0.0684	2841
203	-1.4268	-0.6367	3414
204	-1.4224	0.041	3240
205	-1.4458	0.689	1
206	-1.4456	0.6889	3107
207	-1.434	0.0678	6108
208	-1.4466	-0.1294	6642
209	-1.4638	0.0363	7011
210	-1.4592	-0.0587	6583
211	-1.4572	0.1067	3564
212	-1.4406	-0.5868	3346
213	-1.421	0.0661	5904
214	-1.428	-0.124	3587
215	-1.4186	0.5595	3194
216	-1.394	-0.0781	2838
217	-1.4014	0.4876	0
218	-1.4008	0.4876	0
219	-1.4014	0.4876	3478
220	-1.4154	-0.0184	3088
221	-1.4132	-0.636	3237
222	-1.4152	0.0114	6615
223	-1.4322	0.0072	2
224	-1.4316	0.0076	1
225	-1.4324	0.0075	3400
226	-1.439	-0.6721	3111
227	-1.4378	-0.0543	6105
228	-1.4048	-0.0076	2795
229	-1.4046	-0.5641	2331
230	-1.403	-0.1011	5323
231	-1.4222	0.021	5648
232	-1.4246	-0.1226	5626
233	-1.3974	0.0091	5954
234	-1.427	-0.0381	2946
235	-1.4216	-0.6214	2987
236	-1.4048	-0.0297	2435
237	-1.4	-0.5111	1491
238	-1.386	-0.2245	114
239	-1.3846	-0.2293	153
240	-1.389	-0.2439	3521
241	-1.3912	0.4454	3323
242	-1.386	-0.2184	3351
243	-1.3886	0.4518	3367
244	-1.3922	-0.2132	3389
245	-1.417	0.4613	361
246	-1.4196	0.5323	35
247	-1.4192	0.5268	3287
248	-1.4062	-0.1274	3130
249	-1.3976	0.493	116
250	-1.3956	0.4778	77
251	-1.3964	0.4929	3
252	-1.3974	0.4935	92
253	-1.3998	0.4954	54
254	-1.3982	0.5037	24
255	-1.3972	0.5009	3195
256	-1.3896	-0.138	3300
257	-1.3814	0.5219	3104
258	-1.3802	-0.0713	4508
259	-1.3644	0.0467	4328
260	-1.3604	-0.2585	4330
261	-1.3706	0.0899	4871
262	-1.3904	-0.1386	4401
263	-1.3654	0.0464	3728
264	-1.4006	-0.2589	4770
265	-1.3996	0.1151	3362
266	-1.3978	-0.5569	3114
267	-1.4032	0.0658	5777
268	-1.4252	-0.0779	6550
269	-1.4202	0.0673	6586
270	-1.4426	-0.0995	6548
271	-1.4254	0.0152	5518
272	-1.441	0.2317	3475
273	-1.4256	-0.439	3332
274	-1.4222	0.227	3355
275	-1.4278	-0.4433	3956
276	-1.447	0.1538	3502
277	-1.4246	-0.5457	3568
278	-1.4296	0.1678	5991
279	-1.4312	0.0019	1
280	-1.4302	0.002	0
281	-1.4308	0.002	6536
282	-1.453	-0.0504	6756
283	-1.4568	0.0372	7015
284	-1.4698	-0.0734	6793
285	-1.4308	0.034	6371
286	-1.446	0.0074	6720
287	-1.457	0.0363	3147
288	-1.4324	-0.593	2211
289	-1.447	-0.1509	5711
290	-1.416	-0.0539	3469
291	-1.3956	0.6014	3373
292	-1.4048	-0.0721	3220
293	-1.4324	0.5714	3130
294	-1.4206	-0.0515	6218
295	-1.4356	0.0202	2892
296	-1.4202	-0.5506	2635
297	-1.408	-0.0257	2777
298	-1.4006	-0.5707	2876
299	-1.4224	-0.0198	6036
300	-1.4144	-0.0349	4651
301	-1.4118	0.3566	4941
302	-1.4088	-0.0912	6143
303	-1.435	0.0227	5682
304	-1.4154	0.0222	5856
305	-1.403	0.0625	6771
306	-1.467	-0.0206	3684
307	-1.4716	0.7162	3448
308	-1.4456	0.0267	6433
309	-1.439	0.0396	6350
310	-1.4184	-0.0409	6000
311	-1.4034	0.0123	3196
312	-1.3824	-0.405	30
313	-1.382	-0.3995	30
314	-1.3854	-0.4054	2701
315	-1.3776	0.1317	2799
316	-1.3944	-0.4272	3128
317	-1.4034	0.1317	5530
318	-1.4024	-0.0938	5865
319	-1.4214	0.1332	2470
320	-1.4248	0.6274	3457
321	-1.416	-0.0642	3210
322	-1.406	0.578	5141
323	-1.4314	-0.4502	3532
324	-1.419	0.2564	3437
325	-1.4176	-0.4311	3456
326	-1.4102	0.2602	3623
327	-1.416	-0.4646	3923
328	-1.4152	0.3202	4262
329	-1.4026	-0.5322	5557
330	-1.425	0.5793	6108
331	-1.4196	-0.6424	5691
332	-1.3978	0.4958	2529
333	-1.4184	-0.0101	3098
334	-1.4036	0.6096	3169
335	-1.3934	-0.0243	295
336	-1.3842	0.0348	94
337	-1.382	0.0159	3027
338	-1.3898	0.6214	6194
339	-1.408	-0.6174	3491
340	-1.4234	0.0809	3458
341	-1.4238	-0.6108	5772
342	-1.3964	0.5437	4378
343	-1.3988	-0.332	2833
344	-1.389	0.2348	82
345	-1.3876	0.2183	119
346	-1.3924	0.2422	2244
347	-1.3864	-0.2067	1779
348	-1.3772	0.1492	15
349	-1.3774	0.1462	389
350	-1.3744	0.2242	533
351	-1.3708	0.3148	69
352	-1.3694	0.301	10
353	-1.3698	0.3006	2076
354	-1.3848	-0.0079	4536
355	-1.3778	0.0281	5459
356	-1.4036	-0.0144	5702
357	-1.4016	-0.0491	3920
358	-1.4108	0.4613	1904
359	-1.4184	0.3141	4083
360	-1.4222	0.0815	1642
361	-1.4184	0.4067	9
362	-1.4192	0.4081	3615
363	-1.4302	-0.3141	5007
364	-1.4356	0.1549	3689
365	-1.4366	-0.5704	3
366	-1.4356	-0.5705	2
367	-1.4358	-0.5706	0
368	-1.4354	-0.5706	2
369	-1.4366	-0.5709	54
370	-1.4366	-0.5814	42
371	-1.4376	-0.5731	16
372	-1.436	-0.5759	41
373	-1.4368	-0.5688	3617
374	-1.4238	0.1317	3701
375	-1.423	-0.5897	3790
376	-1.4384	0.1323	0
377	-1.4382	0.1323	12
378	-1.4394	0.1344	3422
379	-1.432	-0.5475	3060
