0	0.9826	0.9812	0.9736	0.9656	0.9596	0.9546	0.9442	0.931	0.9268
1	0.9728	0.9688	0.9476	0.9504	0.933	0.9298	0.9058	0.8858	0.8746
2	0.9688	0.9624	0.9418	0.9382	0.912	0.9072	0.8824	0.8584	0.841
3	0.964	0.9618	0.9438	0.9232	0.9038	0.8882	0.856	0.8298	0.8058
4	0.9628	0.9546	0.933	0.9234	0.9022	0.874	0.846	0.7974	0.7734
5	0.961	0.9492	0.9324	0.9148	0.8938	0.8556	0.8224	0.7758	0.7404
6	0.9616	0.9516	0.925	0.9092	0.8944	0.8432	0.8076	0.748	0.7182
7	0.9566	0.9586	0.9278	0.9014	0.8898	0.8256	0.8032	0.7228	0.7084
8	0.954	0.9554	0.9238	0.9008	0.883	0.822	0.7946	0.7256	0.6818
9	0.957	0.9546	0.9312	0.9078	0.8708	0.8192	0.7758	0.7112	0.6854
10	0.9546	0.9442	0.9258	0.9052	0.8642	0.8208	0.7558	0.7072	0.6514
11	0.9552	0.9428	0.93	0.9052	0.871	0.8082	0.7478	0.6992	0.6278
12	0.9586	0.9434	0.929	0.9064	0.8744	0.8086	0.7416	0.696	0.6222
13	0.9566	0.9458	0.9198	0.9	0.8702	0.8036	0.7238	0.682	0.639
14	0.96	0.949	0.9248	0.8918	0.8596	0.7892	0.721	0.6714	0.6128
15	0.956	0.9452	0.9318	0.8928	0.8616	0.7926	0.733	0.6498	0.6076
16	0.956	0.9462	0.9286	0.8892	0.8658	0.7904	0.7294	0.63	0.5794
17	0.9544	0.9442	0.9274	0.8864	0.8632	0.772	0.713	0.6138	0.57
18	0.9598	0.9506	0.9276	0.8742	0.8652	0.7718	0.7146	0.594	0.5596
19	0.9596	0.949	0.9222	0.88	0.8516	0.7628	0.7146	0.59	0.5618
20	0.9532	0.9472	0.9168	0.8894	0.8468	0.7572	0.7154	0.5834	0.5608
21	0.953	0.946	0.918	0.8896	0.8438	0.7522	0.7106	0.5888	0.5478
22	0.959	0.949	0.9198	0.8958	0.8458	0.7588	0.7096	0.5676	0.5394
23	0.9564	0.9424	0.9176	0.894	0.8516	0.7558	0.7154	0.5378	0.5202
24	0.9626	0.945	0.9112	0.8894	0.861	0.7598	0.714	0.5384	0.5014
25	0.9582	0.94	0.9166	0.8892	0.8562	0.7646	0.708	0.5322	0.501
26	0.9614	0.9406	0.9128	0.88	0.8494	0.765	0.6866	0.5212	0.495
27	0.9556	0.9418	0.9146	0.8804	0.8538	0.7614	0.6672	0.5172	0.4578
28	0.9594	0.9392	0.9146	0.8786	0.8562	0.763	0.652	0.5208	0.442
29	0.9636	0.9374	0.9146	0.875	0.8604	0.7736	0.6404	0.529	0.4696
30	0.9652	0.9422	0.9182	0.883	0.8448	0.7626	0.6338	0.5274	0.482
31	0.9636	0.9388	0.9224	0.878	0.8446	0.7628	0.6418	0.5124	0.4666
32	0.9636	0.935	0.9192	0.888	0.841	0.7562	0.656	0.5016	0.4668
33	0.9622	0.9348	0.917	0.872	0.837	0.7616	0.647	0.483	0.4456
34	0.9612	0.9416	0.9176	0.8718	0.8368	0.7654	0.645	0.4794	0.451
35	0.9546	0.9468	0.9084	0.8792	0.8408	0.7504	0.633	0.4772	0.4458
36	0.9544	0.9464	0.9066	0.8758	0.8478	0.7536	0.6316	0.4908	0.4432
37	0.9542	0.9516	0.902	0.8752	0.8554	0.7434	0.6206	0.5012	0.4292
38	0.9594	0.9464	0.902	0.8728	0.8564	0.7408	0.6036	0.4876	0.4268
39	0.96	0.943	0.9096	0.8718	0.855	0.753	0.5844	0.4738	0.4228
40	0.9584	0.9462	0.9178	0.872	0.8534	0.7522	0.5808	0.4664	0.4246
41	0.9604	0.948	0.9168	0.8706	0.849	0.7574	0.5812	0.4516	0.4098
42	0.9602	0.9452	0.9172	0.878	0.8576	0.7596	0.5782	0.4586	0.4074
43	0.9582	0.9466	0.917	0.8708	0.8564	0.7438	0.58	0.4652	0.421
44	0.9632	0.9464	0.9126	0.8768	0.8662	0.742	0.5676	0.4548	0.4042
45	0.9662	0.9476	0.9184	0.8774	0.852	0.757	0.5798	0.4384	0.4006
46	0.9702	0.9474	0.9298	0.8728	0.8442	0.7602	0.6046	0.433	0.397
47	0.9646	0.9452	0.9286	0.8768	0.8344	0.764	0.5816	0.4352	0.3788
48	0.9694	0.954	0.9372	0.8796	0.8378	0.759	0.5856	0.4378	0.3618
49	0.9688	0.9502	0.9314	0.8888	0.8314	0.7572	0.5816	0.4518	0.3646
50	0.9708	0.9498	0.9352	0.879	0.8308	0.7524	0.5862	0.467	0.3448
51	0.9684	0.9522	0.9282	0.8846	0.8186	0.7522	0.5692	0.4582	0.3432
52	0.9664	0.9508	0.927	0.88	0.8244	0.7492	0.5704	0.468	0.3332
53	0.9662	0.947	0.9246	0.8738	0.8308	0.7394	0.5642	0.4704	0.3264
54	0.9642	0.948	0.9296	0.8736	0.836	0.7408	0.557	0.456	0.317
55	0.966	0.949	0.9202	0.8656	0.8382	0.7458	0.558	0.4462	0.3302
56	0.9682	0.9468	0.9178	0.8732	0.84	0.7534	0.5634	0.4384	0.312
57	0.9656	0.9444	0.9124	0.878	0.8354	0.7558	0.5498	0.4302	0.3038
58	0.9616	0.9466	0.908	0.8766	0.8408	0.7576	0.543	0.4434	0.3138
59	0.963	0.9456	0.9178	0.8796	0.841	0.7648	0.5314	0.4554	0.306
60	0.9658	0.9442	0.9152	0.8858	0.835	0.7748	0.5186	0.4416	0.2954
61	0.9552	0.9418	0.9122	0.8786	0.8354	0.7756	0.5256	0.416	0.294
62	0.9608	0.943	0.905	0.8748	0.8354	0.7632	0.5208	0.436	0.296
63	0.9602	0.9432	0.9102	0.8758	0.827	0.771	0.536	0.4316	0.2922
64	0.9582	0.9468	0.9212	0.8828	0.8388	0.7706	0.551	0.4178	0.2938
65	0.9582	0.9468	0.9192	0.8732	0.8382	0.761	0.5682	0.4162	0.2906
66	0.9612	0.9496	0.9246	0.8752	0.8354	0.7552	0.5532	0.4016	0.2852
67	0.9614	0.9474	0.9212	0.8742	0.8366	0.7646	0.5288	0.409	0.283
68	0.962	0.9498	0.923	0.8738	0.8382	0.7588	0.5326	0.403	0.2772
69	0.9668	0.95	0.9156	0.8824	0.843	0.7592	0.5376	0.4244	0.2634
70	0.9608	0.9536	0.9072	0.8896	0.8442	0.7622	0.5496	0.4292	0.2736
71	0.9618	0.9512	0.9082	0.8844	0.847	0.7542	0.5402	0.4128	0.2712
72	0.963	0.9472	0.9092	0.8878	0.8418	0.7742	0.5296	0.4014	0.2628
73	0.9584	0.9388	0.9146	0.9016	0.8448	0.7598	0.5162	0.3942	0.2442
74	0.9568	0.9402	0.908	0.9052	0.8418	0.7524	0.5142	0.3764	0.225
75	0.9606	0.9376	0.8994	0.8982	0.8512	0.7552	0.4904	0.3756	0.2206
76	0.9574	0.9438	0.9008	0.8966	0.8432	0.7572	0.486	0.3744	0.2164
77	0.9584	0.942	0.8972	0.893	0.8442	0.7544	0.4808	0.3708	0.212
78	0.9552	0.9432	0.9026	0.8972	0.8496	0.7622	0.4886	0.3858	0.2038
79	0.9534	0.943	0.898	0.896	0.8558	0.7584	0.4804	0.3784	0.1874
80	0.9548	0.933	0.9042	0.902	0.8548	0.7664	0.4704	0.3952	0.1588
81	0.9582	0.9324	0.9042	0.8962	0.8562	0.7752	0.465	0.399	0.1404
82	0.9636	0.9278	0.9098	0.9022	0.8558	0.7782	0.4664	0.3934	0.1404
83	0.9702	0.9352	0.9068	0.9084	0.858	0.7858	0.4482	0.3994	0.146
84	0.9654	0.9372	0.9036	0.9052	0.8552	0.7882	0.4552	0.4086	0.1506
85	0.9624	0.944	0.9076	0.896	0.8514	0.7858	0.4612	0.4026	0.1538
86	0.9628	0.9484	0.9188	0.8862	0.8552	0.7728	0.4538	0.3796	0.1492
87	0.965	0.943	0.9168	0.886	0.8338	0.7622	0.454	0.39	0.1394
88	0.964	0.9416	0.917	0.8868	0.8376	0.7538	0.438	0.3846	0.119
89	0.962	0.9374	0.9184	0.8868	0.8452	0.7432	0.431	0.3664	0.1378
90	0.969	0.9416	0.9156	0.8902	0.843	0.7528	0.4278	0.357	0.1454
91	0.968	0.9392	0.9106	0.8876	0.849	0.7584	0.429	0.3348	0.1296
92	0.9638	0.9444	0.912	0.886	0.8528	0.7594	0.4308	0.327	0.112
93	0.964	0.9476	0.908	0.8914	0.8546	0.7576	0.4346	0.3118	0.1386
94	0.961	0.9454	0.9222	0.897	0.839	0.7524	0.433	0.3194	0.137
95	0.9572	0.9404	0.9236	0.9004	0.8278	0.7668	0.438	0.3348	0.1452
96	0.9594	0.943	0.9248	0.9048	0.8388	0.7772	0.4348	0.338	0.1458
97	0.9578	0.9434	0.9306	0.902	0.8466	0.766	0.4482	0.3326	0.1302
98	0.9642	0.9474	0.934	0.8996	0.8504	0.7586	0.431	0.3562	0.1404
99	0.9576	0.9522	0.9328	0.8916	0.8452	0.7638	0.4224	0.367	0.1644
100	0.9602	0.9456	0.9266	0.8878	0.8424	0.7604	0.4066	0.3748	0.1628
101	0.9596	0.9424	0.9256	0.8916	0.836	0.7682	0.4142	0.389	0.1754
102	0.9554	0.9388	0.916	0.8868	0.839	0.759	0.41	0.3938	0.1614
103	0.958	0.9414	0.9188	0.8956	0.8414	0.7642	0.4046	0.3802	0.1748
104	0.9634	0.9424	0.921	0.8968	0.8314	0.766	0.426	0.3816	0.1864
105	0.9638	0.943	0.9204	0.9132	0.8218	0.7684	0.422	0.4086	0.1972
106	0.9656	0.9434	0.9158	0.9118	0.8282	0.7654	0.4206	0.3938	0.1942
107	0.966	0.9498	0.9108	0.9092	0.829	0.7724	0.4208	0.3896	0.1782
108	0.966	0.9422	0.9196	0.9012	0.8284	0.7672	0.4302	0.402	0.1594
109	0.962	0.9472	0.9274	0.8944	0.8278	0.778	0.4316	0.389	0.1768
110	0.9646	0.943	0.9246	0.8946	0.8294	0.7764	0.4218	0.3854	0.169
111	0.963	0.9484	0.926	0.9044	0.8226	0.784	0.4226	0.3986	0.1984
112	0.9606	0.9486	0.9206	0.9002	0.8196	0.7766	0.4294	0.3732	0.199
113	0.9638	0.9492	0.9186	0.9128	0.8282	0.771	0.4416	0.3576	0.1754
114	0.9674	0.9534	0.9238	0.9048	0.8298	0.7638	0.4346	0.343	0.1686
115	0.9664	0.9508	0.9256	0.897	0.8288	0.7652	0.4314	0.3678	0.1732
116	0.9646	0.9512	0.9352	0.8952	0.8318	0.7628	0.4548	0.3596	0.179
