0	0.9834375	0.978125	0.9715625	0.968125	0.9565625	0.9525	0.9490625	0.935625	0.935
1	0.97375	0.964375	0.9571875	0.95	0.933125	0.92375	0.9121875	0.8915625	0.8771875
2	0.9690625	0.96125	0.9415625	0.93	0.9190625	0.896875	0.88	0.8621875	0.8321875
3	0.959375	0.949375	0.9384375	0.928125	0.9025	0.8815625	0.8571875	0.8425	0.776875
4	0.955	0.94875	0.9309375	0.91625	0.8828125	0.86625	0.8459375	0.831875	0.749375
5	0.963125	0.9465625	0.9359375	0.920625	0.87625	0.863125	0.818125	0.8190625	0.714375
6	0.9609375	0.9434375	0.93375	0.9190625	0.8740625	0.8490625	0.7965625	0.801875	0.69125
7	0.965	0.9490625	0.920625	0.9059375	0.8675	0.8509375	0.791875	0.8003125	0.6640625
8	0.9565625	0.951875	0.92	0.8959375	0.858125	0.8490625	0.78875	0.784375	0.658125
9	0.9546875	0.9509375	0.9159375	0.889375	0.845	0.84	0.7734375	0.781875	0.6278125
10	0.9565625	0.9503125	0.9159375	0.875	0.8478125	0.8278125	0.75	0.7721875	0.630625
11	0.9603125	0.94125	0.9084375	0.87625	0.8353125	0.828125	0.750625	0.743125	0.616875
12	0.95875	0.930625	0.90125	0.889375	0.845	0.825625	0.7490625	0.7421875	0.5996875
13	0.9553125	0.934375	0.89875	0.8853125	0.845625	0.824375	0.7378125	0.72875	0.6003125
14	0.9521875	0.941875	0.8953125	0.8928125	0.855625	0.8346875	0.7375	0.7203125	0.5803125
15	0.9559375	0.94375	0.9015625	0.9	0.848125	0.8390625	0.716875	0.696875	0.5621875
16	0.9584375	0.9390625	0.9084375	0.9040625	0.8421875	0.85125	0.7178125	0.679375	0.5778125
17	0.9621875	0.94125	0.919375	0.91125	0.8434375	0.8509375	0.728125	0.6675	0.5415625
18	0.959375	0.9340625	0.9259375	0.9171875	0.8425	0.8540625	0.7215625	0.6646875	0.5234375
19	0.959375	0.9465625	0.925	0.9165625	0.8475	0.8453125	0.7296875	0.6496875	0.5071875
20	0.9625	0.950625	0.925625	0.9115625	0.8540625	0.834375	0.72375	0.6190625	0.49875
21	0.959375	0.946875	0.9284375	0.9090625	0.84875	0.816875	0.746875	0.613125	0.5021875
22	0.9578125	0.9478125	0.93125	0.9090625	0.8546875	0.80125	0.7503125	0.6134375	0.4996875
23	0.9553125	0.946875	0.935625	0.909375	0.86625	0.8	0.731875	0.6296875	0.49125
24	0.96125	0.9496875	0.9346875	0.9028125	0.8565625	0.7815625	0.7403125	0.5921875	0.4896875
25	0.958125	0.945	0.9359375	0.896875	0.85875	0.77875	0.7228125	0.568125	0.5175
26	0.95875	0.94875	0.93375	0.9071875	0.853125	0.7865625	0.726875	0.5609375	0.51
27	0.96125	0.9484375	0.93375	0.915625	0.855625	0.778125	0.7246875	0.535	0.51
28	0.960625	0.950625	0.9346875	0.905	0.851875	0.7821875	0.74375	0.520625	0.4990625
29	0.9525	0.9434375	0.9275	0.9040625	0.8421875	0.766875	0.74375	0.5478125	0.4690625
30	0.956875	0.9421875	0.92	0.89375	0.8440625	0.78625	0.7296875	0.5303125	0.444375
31	0.9553125	0.9496875	0.9165625	0.8996875	0.8515625	0.7928125	0.72875	0.515625	0.43125
32	0.9553125	0.941875	0.9253125	0.895	0.86625	0.7678125	0.72125	0.496875	0.4325
33	0.9596875	0.9290625	0.9228125	0.8871875	0.85125	0.7634375	0.705	0.494375	0.42
34	0.9625	0.9284375	0.925	0.9009375	0.851875	0.7753125	0.6971875	0.4946875	0.4046875
35	0.9615625	0.918125	0.9215625	0.9040625	0.850625	0.7940625	0.6871875	0.50875	0.4090625
36	0.96875	0.9321875	0.9153125	0.9025	0.8471875	0.796875	0.6865625	0.5025	0.3909375
37	0.9659375	0.934375	0.92125	0.8965625	0.8421875	0.785	0.6734375	0.4971875	0.405625
38	0.9653125	0.9278125	0.9175	0.8953125	0.840625	0.780625	0.6828125	0.4990625	0.4034375
39	0.9675	0.9334375	0.914375	0.9059375	0.8425	0.7996875	0.666875	0.4821875	0.390625
40	0.9671875	0.933125	0.9084375	0.888125	0.85375	0.79875	0.6828125	0.4640625	0.3571875
41	0.95875	0.9334375	0.9165625	0.893125	0.845625	0.7934375	0.6896875	0.465625	0.35375
42	0.960625	0.933125	0.924375	0.905625	0.84375	0.7796875	0.6896875	0.45125	0.3425
43	0.960625	0.943125	0.9109375	0.8940625	0.8559375	0.7853125	0.6753125	0.4425	0.356875
44	0.9625	0.949375	0.92	0.8915625	0.8521875	0.798125	0.6753125	0.44	0.3453125
45	0.965625	0.9528125	0.9196875	0.8821875	0.855625	0.80375	0.659375	0.4609375	0.3434375
46	0.9540625	0.9490625	0.9103125	0.8846875	0.8525	0.791875	0.6534375	0.4425	0.3159375
47	0.9640625	0.9409375	0.919375	0.895625	0.86	0.77625	0.6453125	0.4396875	0.3171875
48	0.9584375	0.939375	0.9153125	0.8928125	0.86875	0.76875	0.6509375	0.430625	0.3225
49	0.9590625	0.9496875	0.9246875	0.8953125	0.865625	0.7603125	0.6471875	0.4265625	0.3275
