LAMMPS data file

200 atoms
1 atom types
190 bonds
1 bond types

# simulation box boundaries
0 20 xlo xhi
0 20 ylo yhi
0 20 zlo zhi

Masses

1 1

Atoms

1	1	1	8.632145	6.325887	14.649161
2	1	1	7.632145	6.325887	14.649161
3	1	1	7.632145	6.325887	15.649161
4	1	1	6.632145	6.325887	15.649161
5	1	1	6.632145	5.325887	15.649161
6	1	1	6.632145	5.325887	16.649161
7	1	1	6.632145	4.325887	16.649161
8	1	1	5.632145	4.325887	16.649161
9	1	1	5.632145	5.325887	16.649161
10	1	1	4.632145	5.325887	16.649161
11	1	1	4.632145	5.325887	17.649161
12	1	1	4.632145	5.325887	18.649161
13	1	1	4.632145	5.325887	17.649161
14	1	1	4.632145	6.325887	17.649161
15	1	1	4.632145	6.325887	18.649161
16	1	1	5.632145	6.325887	18.649161
17	1	1	6.632145	6.325887	18.649161
18	1	1	6.632145	7.325887	18.649161
19	1	1	6.632145	7.325887	17.649161
20	1	1	7.632145	7.325887	17.649161
21	2	1	18.011447	16.182960	16.823400
22	2	1	18.011447	17.182960	16.823400
23	2	1	19.011447	17.182960	16.823400
24	2	1	19.011447	17.182960	17.823400
25	2	1	19.011447	17.182960	16.823400
26	2	1	20	17.182960	16.823400
27	2	1	19	17.182960	16.823400
28	2	1	19	18.182960	16.823400
29	2	1	19	18.182960	15.823400
30	2	1	20	18.182960	15.823400
31	2	1	20	18.182960	15.823400
32	2	1	20	18.182960	14.823400
33	2	1	20	17.182960	14.823400
34	2	1	20	17.182960	14.823400
35	2	1	20	17.182960	13.823400
36	2	1	20	17.182960	13.823400
37	2	1	20	17.182960	14.823400
38	2	1	20	18.182960	14.823400
39	2	1	19	18.182960	14.823400
40	2	1	19	19.182960	14.823400
41	3	1	12.381992	3.972702	1.875878
42	3	1	12.381992	2.972702	1.875878
43	3	1	12.381992	2.972702	0.875878
44	3	1	12.381992	2.972702	0
45	3	1	12.381992	1.972702	0
46	3	1	12.381992	2.972702	0
47	3	1	12.381992	1.972702	0
48	3	1	12.381992	2.972702	0
49	3	1	12.381992	1.972702	0
50	3	1	11.381992	1.972702	0
51	3	1	11.381992	1.972702	0
52	3	1	11.381992	1.972702	1
53	3	1	11.381992	0.972702	1
54	3	1	11.381992	0.972702	0
55	3	1	11.381992	0.972702	0
56	3	1	11.381992	0	0
57	3	1	10.381992	0	0
58	3	1	10.381992	0	0
59	3	1	11.381992	0	0
60	3	1	11.381992	0	0
61	4	1	1.673711	4.023201	19.846797
62	4	1	0.673711	4.023201	19.846797
63	4	1	0.673711	3.023201	19.846797
64	4	1	0.673711	3.023201	18.846797
65	4	1	0.673711	3.023201	17.846797
66	4	1	0.673711	3.023201	16.846797
67	4	1	0.673711	3.023201	15.846797
68	4	1	0.673711	3.023201	16.846797
69	4	1	0.673711	4.023201	16.846797
70	4	1	1.673711	4.023201	16.846797
71	4	1	1.673711	4.023201	15.846797
72	4	1	1.673711	4.023201	16.846797
73	4	1	1.673711	4.023201	17.846797
74	4	1	1.673711	3.023201	17.846797
75	4	1	0.673711	3.023201	17.846797
76	4	1	0.673711	3.023201	16.846797
77	4	1	0	3.023201	16.846797
78	4	1	0	4.023201	16.846797
79	4	1	0	5.023201	16.846797
80	4	1	0	5.023201	16.846797
81	5	1	17.020426	10.923830	6.027319
82	5	1	17.020426	11.923830	6.027319
83	5	1	17.020426	11.923830	7.027319
84	5	1	17.020426	10.923830	7.027319
85	5	1	17.020426	11.923830	7.027319
86	5	1	17.020426	11.923830	8.027319
87	5	1	17.020426	11.923830	7.027319
88	5	1	18.020426	11.923830	7.027319
89	5	1	17.020426	11.923830	7.027319
90	5	1	18.020426	11.923830	7.027319
91	5	1	18.020426	10.923830	7.027319
92	5	1	18.020426	11.923830	7.027319
93	5	1	19.020426	11.923830	7.027319
94	5	1	20	11.923830	7.027319
95	5	1	20	11.923830	6.027319
96	5	1	20	11.923830	5.027319
97	5	1	20	12.923830	5.027319
98	5	1	20	12.923830	4.027319
99	5	1	20	13.923830	4.027319
100	5	1	19	13.923830	4.027319
101	6	1	2.844553	17.896641	11.250875
102	6	1	2.844553	16.896641	11.250875
103	6	1	2.844553	16.896641	10.250875
104	6	1	2.844553	16.896641	9.250875
105	6	1	2.844553	17.896641	9.250875
106	6	1	2.844553	17.896641	10.250875
107	6	1	2.844553	17.896641	11.250875
108	6	1	2.844553	17.896641	10.250875
109	6	1	2.844553	17.896641	9.250875
110	6	1	3.844553	17.896641	9.250875
111	6	1	4.844553	17.896641	9.250875
112	6	1	5.844553	17.896641	9.250875
113	6	1	5.844553	16.896641	9.250875
114	6	1	5.844553	16.896641	8.250875
115	6	1	5.844553	16.896641	7.250875
116	6	1	5.844553	15.896641	7.250875
117	6	1	6.844553	15.896641	7.250875
118	6	1	6.844553	15.896641	6.250875
119	6	1	6.844553	16.896641	6.250875
120	6	1	6.844553	17.896641	6.250875
121	7	1	11.176252	18.807391	9.218495
122	7	1	12.176252	18.807391	9.218495
123	7	1	12.176252	18.807391	8.218495
124	7	1	12.176252	17.807391	8.218495
125	7	1	12.176252	17.807391	9.218495
126	7	1	11.176252	17.807391	9.218495
127	7	1	10.176252	17.807391	9.218495
128	7	1	10.176252	17.807391	8.218495
129	7	1	10.176252	17.807391	9.218495
130	7	1	10.176252	17.807391	8.218495
131	7	1	9.176252	17.807391	8.218495
132	7	1	9.176252	18.807391	8.218495
133	7	1	10.176252	18.807391	8.218495
134	7	1	10.176252	18.807391	7.218495
135	7	1	10.176252	17.807391	7.218495
