0	-2	1
1	-1.671111111	0.9111111111
2	-1.377777778	0.7711111111
3	-1.275555556	0.7133333333
4	-1.226666667	0.6688888889
5	-1.16	0.62
6	-1.044444444	0.5666666667
7	-1.124444444	0.5666666667
8	-1.066666667	0.5666666667
9	-1.048888889	0.5755555556
10	-1.111111111	0.5688888889
11	-0.9866666667	0.5444444444
12	-0.9466666667	0.5222222222
13	-1	0.4555555556
14	-0.9333333333	0.3755555556
15	-0.8977777778	0.3222222222
16	-0.9066666667	0.2466666667
17	-0.8	0.1977777778
18	-0.9377777778	0.2466666667
19	-0.9377777778	0.26
20	-0.9822222222	0.2266666667
21	-0.9555555556	0.2622222222
22	-0.7377777778	0.2
23	-0.7733333333	0.1955555556
24	-0.76	0.1622222222
25	-0.7955555556	0.2266666667
26	-0.7688888889	0.22
27	-0.7288888889	0.1755555556
28	-0.7511111111	0.1822222222
29	-0.8	0.1311111111
30	-0.7244444444	0.1333333333
31	-0.72	0.1355555556
32	-0.7377777778	0.1533333333
33	-0.76	0.1511111111
34	-0.8844444444	0.2177777778
35	-0.7644444444	0.2111111111
36	-0.8133333333	0.1911111111
37	-0.7733333333	0.2444444444
38	-0.84	0.24
39	-0.9022222222	0.2444444444
40	-0.92	0.2222222222
41	-0.8311111111	0.2177777778
42	-0.7644444444	0.2822222222
43	-0.7022222222	0.2288888889
44	-0.8755555556	0.2222222222
45	-0.84	0.2133333333
46	-0.8311111111	0.1755555556
47	-0.7866666667	0.1422222222
48	-0.8222222222	0.16
49	-0.8088888889	0.1733333333
50	-0.76	0.1066666667
51	-0.84	0.1666666667
52	-0.8088888889	0.1244444444
53	-0.8444444444	0.08444444444
54	-0.8755555556	0.01555555556
55	-0.84	-0.05333333333
56	-0.8488888889	0.004444444444
57	-0.8622222222	-0.07555555556
58	-0.8311111111	-0.07111111111
59	-0.8488888889	-0.03777777778
60	-0.7955555556	-0.06222222222
61	-0.9155555556	-0.008888888889
62	-0.8311111111	0.07777777778
63	-0.8222222222	0.1066666667
64	-0.8755555556	0.04444444444
65	-0.9555555556	0.06888888889
66	-0.9244444444	0.02444444444
67	-0.8622222222	-0.04888888889
68	-0.9288888889	-0.03111111111
69	-0.9644444444	-0.01777777778
70	-0.8711111111	-0.1133333333
71	-0.9422222222	-0.09555555556
72	-0.8844444444	-0.1066666667
73	-0.88	-0.1111111111
74	-0.88	-0.05555555556
75	-0.9111111111	-0.04222222222
76	-0.8533333333	-0.04666666667
77	-0.8622222222	-0.02666666667
78	-0.8444444444	-0.04888888889
79	-0.8444444444	-0.09111111111
80	-0.7911111111	-0.1155555556
81	-0.8222222222	-0.09555555556
82	-0.8488888889	-0.1066666667
83	-0.76	-0.05777777778
84	-0.8711111111	0.02222222222
85	-0.8666666667	-0.03111111111
86	-0.7644444444	-0.04666666667
87	-0.8133333333	-0.03333333333
88	-0.7955555556	-0.1355555556
89	-0.8177777778	-0.1311111111
90	-0.8888888889	-0.1733333333
91	-0.8577777778	-0.1333333333
92	-0.8355555556	-0.1288888889
93	-0.8577777778	-0.07777777778
94	-0.8711111111	-0.02666666667
95	-0.8266666667	-0.01111111111
96	-0.8	0
97	-0.8444444444	-0.008888888889
98	-0.8755555556	-0.01777777778
99	-0.7911111111	-0.002222222222
100	-0.8444444444	0.06
101	-0.9644444444	0.04444444444
102	-0.8755555556	0.04
103	-0.8755555556	0.07555555556
104	-0.8666666667	0.12
105	-0.8444444444	0.1533333333
106	-0.9111111111	0.1066666667
107	-0.8755555556	0.1377777778
108	-0.8133333333	0.07777777778
