0	-0.6768	-0.6844	-0.6492	-0.6684	-0.624	-0.6	-0.622	-0.5844	-0.5776	-0.5652	0.0168	-0.0268	-0.0064	-0.0028	0.0392	-0.022	-0.0088	-0.0012	-0.01	0.0116	-0.0108	0.022	0.0108	0.0028	0.0156	0.0164	-0.0064	0.0096	0.0356	0.0012
1	-0.9192	-0.916	-0.9032	-0.8672	-0.8412	-0.826	-0.814	-0.7904	-0.7508	-0.728	-0.0128	0.0076	-0.0132	-0.0012	-0.0044	-0.0312	-0.01	0.0212	-0.0244	0.0112	-0.0016	0.0008	-0.0068	0.0048	-0.004	0.008	-0.0048	0	-0.0016	-0.0432
2	-1.0348	-1.052	-1.0332	-0.9944	-0.9476	-0.944	-0.9052	-0.874	-0.8284	-0.8008	-0.0192	0.0008	-0.0284	-0.0068	0.0208	-0.0292	-0.0108	-0.0148	-0.0064	-0.0052	-0.0004	0.0004	-0.0208	-0.0052	0	0.0004	-0.0024	-0.0036	-0.0128	0.0028
3	-1.1368	-1.1436	-1.1052	-1.0788	-1.0104	-1.0036	-0.9872	-0.9272	-0.8812	-0.8292	0.0352	0.0008	0.0128	0.014	-0.0172	0.0164	-0.0124	0.0004	0.0112	0.02	0.0096	0.0088	-0.0076	0.0028	-0.0216	-0.0008	-0.0156	0.0316	-0.0064	0.0268
4	-1.2096	-1.1892	-1.1608	-1.1128	-1.074	-1.0608	-0.9996	-0.996	-0.922	-0.8724	-0.0008	0.0012	-0.004	-0.002	-0.0268	-0.0232	-0.002	0.0124	-0.0028	0.0132	0.0048	0.0144	0.0084	0.0056	0.0152	-0.0248	0.0036	-0.0036	0.0232	0.0148
5	-1.2892	-1.2624	-1.1848	-1.1708	-1.1168	-1.0944	-1.0216	-1.0088	-0.952	-0.8916	-0.0172	0.0056	0.0152	0.0016	-0.0204	0	-0.012	0.0012	0.0096	0.0096	-0.0148	-0.0244	0.0236	-0.0128	-0.0356	-0.0064	-0.0048	-0.0188	-0.0028	0.0008
6	-1.3292	-1.3036	-1.2332	-1.196	-1.138	-1.096	-1.0292	-1.0108	-0.9796	-0.9124	-0.0176	-0.0132	0.0088	-0.0004	-0.0264	0.0084	-0.0064	0.008	0.0004	-0.0132	-0.024	-0.0132	-0.0072	0.0044	0.0292	-0.0148	-0.0148	0	0.0004	-0.0128
7	-1.356	-1.3504	-1.2532	-1.216	-1.1536	-1.1296	-1.0596	-1.0456	-0.9696	-0.9296	0.0008	-0.0088	-0.018	0.0056	-0.0024	-0.0136	0.0032	-0.0076	-0.0144	-0.0188	0.0108	0.0024	0.0044	-0.0112	-0.0036	-0.0132	0.0036	-0.0116	-0.0088	-0.0172
8	-1.374	-1.3676	-1.2692	-1.234	-1.1848	-1.1388	-1.0632	-1.0628	-0.9852	-0.9588	0.0144	-0.006	0.0008	0.0016	-0.0076	0.0212	-0.02	-0.0036	-0.0068	0.0124	-0.0012	-0.0252	-0.0048	-0.0044	-0.0116	-0.01	-0.0152	0.0224	0.0088	0.0024
9	-1.4188	-1.3908	-1.2884	-1.2576	-1.2088	-1.162	-1.0984	-1.0436	-1.0024	-0.9508	0.01	-0.0272	0.0048	0.0128	0.0288	0.0048	0.0092	0.008	-0.018	-0.0148	-0.026	-0.0172	-0.0456	0.0024	0.0212	-0.0228	-0.0116	-0.0268	0.0116	-0.02
