0	0.00125	-0.0225	-0.0125	-0.0371875	-0.00375	0.005625	0.0140625	0.021875	-0.025625	-0.0034375	0.0215625	0.0040625	0	-0.01625	0.0121875	0.003125	-0.00875	0.0053125	0.0125	0.0109375	0.016875	-0.0134375	-0.0303125	0.0115625	0.0084375	0.0153125	0.0090625	-0.0103125	0.003125	-0.010625
1	-0.0328125	0.0246875	-0.0034375	-0.02625	-0.031875	-0.0025	0.008125	0.0140625	-0.0478125	-0.004375	0.018125	-0.033125	-0.0065625	0.0028125	-0.020625	-0.0096875	-0.0115625	-0.0009375	0.01375	-0.005625	0.0390625	-0.0203125	-0.001875	0.0053125	0.00375	0	-0.0265625	-0.0290625	-0.0240625	-0.0096875
2	-0.044375	0.0528125	0.0096875	-0.0546875	-0.0309375	-0.024375	-0.0175	0.0290625	-0.065	0.0090625	0.0125	0.0128125	-0.015625	-0.0140625	-0.0140625	-0.0096875	0.0015625	-0.0109375	0.02625	0.0078125	-0.005625	-0.0078125	-0.000625	-0.0215625	-0.0146875	0.0471875	-0.00375	-0.000625	0.003125	-0.004375
3	-0.06875	0.0578125	0.0203125	-0.055625	-0.025	-0.05	-0.0159375	0.0396875	-0.0671875	-0.0015625	-0.005	0.0075	-0.021875	-0.000625	0.0084375	0.0125	-0.0003125	-0.0090625	0.0034375	-0.01875	-0.005	0.0103125	0.010625	0.0134375	-0.0290625	-0.014375	-0.0065625	-0.00625	-0.011875	-0.0146875
4	-0.08375	0.065625	0.0271875	-0.05	-0.0434375	-0.0771875	-0.010625	0.029375	-0.069375	-0.01375	0.0184375	0.0046875	-0.0140625	0.0028125	-0.0053125	0.005	-0.0075	0.0209375	-0.00375	0.0046875	-0.0003125	0.0225	-0.0275	-0.0040625	-0.005	0.01375	-0.016875	0.0059375	0.024375	-0.009375
5	-0.099375	0.0771875	0.0275	-0.06375	-0.05125	-0.0940625	0.0178125	0.0275	-0.05625	-0.00625	-0.0021875	-0.01	0.006875	0.0003125	0.0021875	0.0034375	0.021875	-0.0028125	-0.0065625	0.0040625	0.0140625	-0.0134375	-0.0025	-0.011875	-0.0071875	-0.014375	-0.001875	0.00625	-0.003125	-0.0459375
6	-0.085	0.0775	0.0415625	-0.0675	-0.059375	-0.09125	0.01625	0.0346875	-0.0534375	-0.011875	-0.0253125	0.0090625	-0.001875	-0.0021875	0.010625	-0.011875	0.0040625	0.0196875	-0.009375	0.004375	-0.0175	-0.0065625	-0.015625	0	-0.0159375	-0.0153125	0.0103125	-0.013125	-0.020625	0.00125
7	-0.0978125	0.071875	0.0525	-0.07625	-0.058125	-0.1071875	0.01375	0.0253125	-0.060625	-0.0128125	-0.0071875	0.0115625	-0.0175	0.008125	0.0090625	-0.020625	-0.0009375	0.005	-0.000625	0.0190625	-0.01	0.00125	-0.0021875	-0.006875	-0.0159375	0	-0.0221875	0.00375	-0.0325	0.0084375
8	-0.1053125	0.089375	0.0346875	-0.07375	-0.0640625	-0.0921875	0.020625	0.024375	-0.0834375	-0.0253125	0.011875	0.0040625	-0.0040625	-0.0125	0.0140625	-0.000625	-0.00875	-0.03	0.0053125	-0.0028125	0.0209375	0.0121875	-0.0140625	0.0090625	0.0015625	-0.0025	0	-0.0134375	-0.00375	-0.0040625
9	-0.0978125	0.088125	0.033125	-0.0784375	-0.058125	-0.085	0.0146875	0.0190625	-0.095	-0.0159375	-0.0053125	-0.003125	0.00125	-0.009375	0.02125	-0.003125	-0.00875	-0.02	0.0184375	0.0209375	-0.0096875	-0.00375	0.019375	0.0003125	0.0021875	0.0178125	0.0134375	-0.025625	-0.005	-0.0153125
