0	0.041	0.0322	-0.0032	0.0138	-0.0094	-0.0276	0.0086	0.0218	-0.0024	-0.0026	-0.0024	0.0028	-0.0054	-0.0048	-0.0024	-0.0124	0.0016	0.0138	0.004	-0.0098	-0.0046	0.0234	0.006	0.002	-0.0078	-0.0032	0.0064	-0.0066	0.0052	0.005
1	0.063	0.0456	-0.0096	0.0044	-0.0358	-0.0352	0.0118	0.04	-0.0028	-0.004	0.006	0.0132	0.0016	0.0022	0.0054	-0.0116	-0.0084	-0.0012	0.0076	0.0094	-0.0104	0.0052	-0.0046	0.0132	0.0192	-0.014	0.0026	0.0106	0.0046	-0.0076
2	0.0864	0.046	-0.0018	0.0096	-0.0148	-0.0312	0.0098	0.039	0.0304	-0.0062	0.0086	0.0062	-0.0048	-0.003	0.0036	-0.0082	0.011	-0.0096	-0.003	-0.005	0.013	0.011	-0.0038	0.008	0.009	-0.0268	-0.0162	-0.0114	0.0154	-0.0156
3	0.098	0.0394	0.0038	0.0024	-0.0256	-0.0338	0.0112	0.0408	0.0532	-0.0092	0.0014	-0.0016	0.0022	0.0088	-0.0072	-0.0078	0.0032	0.0034	-0.0246	0.004	-0.0022	0.0296	-0.0034	0.02	-0.0094	0.0028	0.003	0.0052	-0.005	-0.019
4	0.1058	0.0186	-0.0048	0.0094	-0.018	-0.0294	0.0172	0.0454	0.0522	0.0202	0.001	0.008	0.0074	0.0078	0.0054	0.0198	-0.004	0.0064	0.001	0.0002	-0.0028	-0.005	-0.0094	-0.0022	0.0134	-0.0086	0.0012	-0.018	0.0186	-0.0042
5	0.114	0.0174	-0.02	-0.0064	-0.0262	-0.0154	0.0184	0.068	0.0526	0.014	-0.017	0.008	0.0008	0.0086	-0.0112	0.0154	-0.005	0.0152	-0.0102	0.0014	-0.01	-0.0016	0.0028	-0.016	0.0056	0.0136	0.0116	0.0088	-0.001	0.003
6	0.1154	0.0202	-0.003	-0.006	-0.0186	0.0158	0.0374	0.0718	0.0482	0.038	-0.018	0	0.0024	-0.0042	0.0022	0.0098	-0.0006	-0.0056	-0.0114	0.0058	-0.0042	0.0032	0.017	-0.0098	0.01	-0.007	-0.0104	0.0168	-0.0014	0.0012
7	0.1176	0.021	-0.0178	-0.0002	-0.0256	0.0282	0.0558	0.0556	0.0362	0.049	0.0072	0	0.0026	-0.0006	-0.0004	0.0228	0.003	0.0162	-0.0118	0.0042	-0.004	-0.0018	0.0222	0.0008	-0.0066	0.003	-0.0042	-0.0046	-0.0008	-0.0058
8	0.1186	0.033	-0.0244	-0.002	-0.0214	0.0118	0.0438	0.0346	0.0264	0.0662	-0.0172	-0.0056	0.0048	-0.0034	-0.0132	-0.0076	0.0042	-0.0102	-0.0204	0.002	-0.025	-0.016	-0.0006	0.005	-0.001	0.0186	-0.0032	0.0044	0.0066	-0.001
9	0.134	0.036	-0.0202	-0.0128	-0.025	-0.0046	0.037	0.0502	0.0348	0.0596	-0.022	-0.0016	0.0118	0.0044	-0.0088	0.0048	0.0084	0.002	0.0084	-0.0064	-0.0118	-0.0004	0.0074	-0.0098	0.0164	0.0056	-0.0218	-0.0016	-0.0214	-0.0116
10	0.1374	0.0204	-0.0024	-0.004	-0.022	-0.0222	0.039	0.0458	0.0662	0.0766	-0.0062	0.0032	0.0084	0.0056	-0.002	-0.0034	0.0008	-0.0122	-0.0126	0.0092	0.0128	0.0232	-0.011	0.0062	0.0222	0.0102	-0.0106	-0.0126	-0.0076	-0.0034
11	0.1486	0.0248	-0.006	-0.0048	-0.0194	-0.044	0.0278	0.0592	0.0712	0.0648	-0.008	-0.004	-0.0026	0.0022	0.0028	0.0056	-0.0004	0.002	0.006	0.0068	-0.005	0.0098	-0.0018	0.0106	0.0076	0.0018	0.013	0	-0.0048	-0.0046
12	0.158	0.0202	0.0084	-0.0004	-0.025	-0.0572	0.0262	0.0556	0.0924	0.0568	0.0002	-0.0088	0.0054	0.012	0.012	-0.0128	-0.003	-0.0062	-0.0194	0.003	0.0028	-0.0198	-0.0038	-0.0024	-0.005	-0.0016	-0.0052	0.0172	0.0116	-0.0004
13	0.157	0.0196	0.0048	-0.0032	-0.0138	-0.066	0.0254	0.038	0.0786	0.0634	0.0054	-0.0082	0.0202	0.002	-0.0104	-0.0188	0.0044	0.0114	-0.0202	0.0058	0.0172	0.007	0.003	0.0142	0.0064	-0.0044	0.0038	0.006	0.0122	0.012
14	0.1692	0.0246	0.0094	-0.0084	-0.034	-0.0534	0.0308	0.0286	0.0604	0.075	-0.0006	-0.0096	0.0046	-0.0112	0.0234	-0.0116	0.0036	-0.037	-0.0142	0.0066	-0.002	0.0004	-0.0148	0.01	0.006	0.0164	-0.0006	0.0006	0.0026	0.001
15	0.1668	0.0208	0.0006	0.0044	-0.0274	-0.0468	0.0344	0.0502	0.0636	0.0808	0	-0.0012	-0.0106	-0.0068	0.0246	0.0008	-0.0204	-0.0128	-0.0024	0.0018	-0.0054	0.002	-0.0012	-0.0158	-0.0072	0.0008	-0.021	-0.0086	0.002	-0.0144
16	0.1678	0.0288	0.0086	-0.0002	-0.038	-0.0362	0.0404	0.0616	0.0694	0.084	-0.0088	-0.0114	-0.011	0.007	0.0098	0.0006	0.0004	0.003	0.0266	0.0002	0.0102	0	0.0066	-0.0108	-0.006	-0.0022	-0.0166	-0.0146	0.0184	-0.0004
17	0.1666	0.0122	0.0114	-0.0094	-0.0378	-0.0462	0.0456	0.0628	0.0682	0.086	0.0142	-0.0076	0.0074	0.0018	-0.006	-0.0142	0.0124	-0.0046	-0.0098	-0.0044	0.0142	0.0136	0.0006	0.0086	-0.0082	0.0114	-0.003	-0.0118	-0.0004	0.0028
18	0.1762	0.0148	0.014	-0.015	-0.059	-0.0562	0.0588	0.0584	0.0784	0.087	0.002	0.0028	-0.0064	-0.015	-0.0204	-0.003	0.0058	-0.0034	-0.007	0.0052	0.0022	-0.0078	0.004	-0.0108	0.0152	-0.0014	-0.0114	-0.0098	0.0088	-0.002
19	0.1842	0.0116	0.0144	-0.012	-0.0436	-0.0618	0.069	0.0616	0.088	0.0844	-0.0004	0.0094	-0.0184	0.0128	0.0104	0.007	-0.0088	-0.0026	-0.019	-0.0006	-0.006	-0.0066	-0.0044	-0.0018	0.0124	0.006	0.0004	-0.0096	-0.0058	0.0016
20	0.1854	0.0208	0.0342	-0.0262	-0.0464	-0.0684	0.065	0.0794	0.0834	0.0756	-0.0054	-0.001	-0.0114	0.007	-0.0054	0.011	0.0114	0.0032	-0.006	-0.011	-0.0034	-0.0054	-0.0044	0.0012	0.01	0.0036	-0.003	-0.0106	-0.0088	0.0072
21	0.18	0.0238	0.0416	-0.0294	-0.0272	-0.0514	0.0684	0.0768	0.095	0.0824	0.0004	0.0246	0.003	0.0002	0.0068	0.0054	0.0048	-0.0058	-0.0092	0.0166	-0.008	-0.0094	-0.0048	0.0116	0.0026	0.0026	0.0072	-0.0064	-0.0156	0.0046
22	0.1874	0.02	0.035	-0.0298	-0.0224	-0.0394	0.0584	0.0796	0.088	0.0864	0.0016	0.0048	-0.0116	-0.0218	0.0068	0.0006	-0.0078	-0.0002	-0.0036	0.0022	0.0072	0.018	0.0166	0.0004	0	-0.006	0.0036	-0.0158	0.013	0.0014
23	0.1872	0.018	0.0236	-0.0246	-0.0142	-0.0316	0.0712	0.0696	0.0888	0.058	-0.003	-0.0084	-0.0156	0.0188	-0.0042	0.0012	-0.0242	0.0012	-0.0048	0.0038	-0.0032	0.0144	0.0058	-0.0024	0.0066	0.0126	-0.0076	-0.0034	0.0342	0.0084
24	0.1958	0.0106	0.0212	-0.0322	-0.0136	-0.0488	0.0664	0.0548	0.0906	0.0684	0.0066	-0.0044	0.0076	0.0122	0.012	-0.0092	-0.0082	-0.0158	-0.006	-0.0156	0.0036	0.002	0.002	-0.024	-0.0004	-0.0086	0.002	0.022	0.0224	0.0008
