0	-1.9375	-1.925	-1.89625	-1.885	-1.844375	-1.82875	-1.816875	-1.77875	-1.774375
1	-1.905625	-1.871875	-1.84875	-1.833125	-1.774375	-1.746875	-1.705625	-1.655	-1.625
2	-1.8875	-1.8625	-1.8075	-1.77625	-1.739375	-1.685625	-1.634375	-1.604375	-1.51375
3	-1.850625	-1.833125	-1.808125	-1.77	-1.70125	-1.654375	-1.57875	-1.55	-1.4075
4	-1.854375	-1.8425	-1.78375	-1.7425	-1.645625	-1.62125	-1.561875	-1.523125	-1.356875
5	-1.874375	-1.82875	-1.798125	-1.75625	-1.650625	-1.6025	-1.515625	-1.491875	-1.29875
6	-1.86875	-1.821875	-1.7975	-1.7625	-1.654375	-1.595	-1.485625	-1.4575	-1.281875
7	-1.880625	-1.833125	-1.760625	-1.723125	-1.66125	-1.605625	-1.485	-1.466875	-1.273125
8	-1.856875	-1.83625	-1.76625	-1.6925	-1.62875	-1.6125	-1.473125	-1.446875	-1.280625
9	-1.85125	-1.84375	-1.749375	-1.68375	-1.60625	-1.5825	-1.439375	-1.443125	-1.216875
10	-1.8525	-1.834375	-1.75875	-1.66125	-1.6225	-1.565	-1.430625	-1.4375	-1.230625
11	-1.87375	-1.816875	-1.74375	-1.664375	-1.59125	-1.57	-1.411875	-1.39125	-1.226875
12	-1.869375	-1.78125	-1.72	-1.7025	-1.608125	-1.560625	-1.4425	-1.40125	-1.235625
13	-1.855	-1.791875	-1.72375	-1.685	-1.61875	-1.5625	-1.40875	-1.354375	-1.22
14	-1.84375	-1.805625	-1.71625	-1.705	-1.63125	-1.57625	-1.413125	-1.35375	-1.205
15	-1.853125	-1.81625	-1.73125	-1.71375	-1.6175	-1.588125	-1.370625	-1.32125	-1.201875
16	-1.864375	-1.805625	-1.73875	-1.720625	-1.613125	-1.600625	-1.40625	-1.325	-1.240625
17	-1.8825	-1.8025	-1.756875	-1.72875	-1.600625	-1.600625	-1.415625	-1.303125	-1.21625
18	-1.8825	-1.79	-1.773125	-1.741875	-1.5875	-1.6025	-1.429375	-1.31625	-1.19625
19	-1.875	-1.826875	-1.78375	-1.7475	-1.590625	-1.604375	-1.42	-1.30625	-1.216875
20	-1.87625	-1.830625	-1.781875	-1.73625	-1.609375	-1.605	-1.3925	-1.258125	-1.17875
21	-1.86375	-1.825625	-1.7875	-1.741875	-1.58875	-1.558125	-1.44625	-1.24	-1.175
22	-1.861875	-1.831875	-1.789375	-1.725625	-1.61625	-1.499375	-1.474375	-1.24	-1.16375
23	-1.8575	-1.829375	-1.79375	-1.73125	-1.629375	-1.52125	-1.420625	-1.27125	-1.16625
24	-1.871875	-1.843125	-1.793125	-1.703125	-1.601875	-1.48375	-1.430625	-1.23875	-1.16125
25	-1.856875	-1.81875	-1.793125	-1.708125	-1.625625	-1.50625	-1.381875	-1.226875	-1.17875
26	-1.860625	-1.840625	-1.79	-1.73375	-1.595625	-1.5275	-1.39	-1.183125	-1.171875
27	-1.86625	-1.8325	-1.785625	-1.759375	-1.62875	-1.511875	-1.40375	-1.1875	-1.164375
28	-1.866875	-1.834375	-1.793125	-1.7375	-1.619375	-1.530625	-1.414375	-1.135625	-1.153125
29	-1.843125	-1.818125	-1.784375	-1.74	-1.59	-1.48875	-1.42	-1.195	-1.155625
30	-1.860625	-1.805625	-1.763125	-1.71	-1.5975	-1.513125	-1.41625	-1.1925	-1.1525
31	-1.850625	-1.8425	-1.745	-1.725	-1.613125	-1.536875	-1.415625	-1.17625	-1.1025
32	-1.858125	-1.81875	-1.779375	-1.715	-1.635625	-1.49375	-1.39625	-1.143125	-1.13375
33	-1.866875	-1.795	-1.779375	-1.695	-1.600625	-1.5	-1.399375	-1.16625	-1.1375
34	-1.87625	-1.79	-1.785	-1.741875	-1.595625	-1.49875	-1.3625	-1.163125	-1.111875
35	-1.871875	-1.75875	-1.774375	-1.744375	-1.595	-1.523125	-1.34625	-1.198125	-1.11125
36	-1.895	-1.80125	-1.76125	-1.72875	-1.599375	-1.52	-1.355	-1.185625	-1.085
37	-1.889375	-1.800625	-1.755	-1.709375	-1.59125	-1.528125	-1.348125	-1.198125	-1.108125
38	-1.879375	-1.77875	-1.7575	-1.704375	-1.59	-1.500625	-1.3575	-1.195625	-1.121875
39	-1.885625	-1.80375	-1.751875	-1.725	-1.595	-1.518125	-1.360625	-1.22	-1.124375
40	-1.88625	-1.7975	-1.726875	-1.679375	-1.615625	-1.51625	-1.35875	-1.186875	-1.085625
41	-1.858125	-1.8	-1.756875	-1.68875	-1.60875	-1.506875	-1.356875	-1.1775	-1.10375
42	-1.87	-1.816875	-1.7725	-1.710625	-1.625	-1.505625	-1.355	-1.16	-1.08125
43	-1.8675	-1.829375	-1.74375	-1.69	-1.643125	-1.495	-1.339375	-1.1425	-1.09375
44	-1.874375	-1.836875	-1.756875	-1.67625	-1.630625	-1.525625	-1.3675	-1.105	-1.07625
45	-1.879375	-1.846875	-1.759375	-1.675	-1.623125	-1.545	-1.34375	-1.143125	-1.060625
46	-1.84875	-1.83125	-1.745625	-1.6825	-1.619375	-1.515625	-1.350625	-1.12875	-1.051875
47	-1.875	-1.819375	-1.77875	-1.69375	-1.64875	-1.50375	-1.34375	-1.168125	-1.04125
48	-1.86	-1.81625	-1.774375	-1.685625	-1.643125	-1.48	-1.3625	-1.168125	-1.073125
49	-1.8625	-1.83875	-1.7975	-1.700625	-1.625	-1.47	-1.34625	-1.14375	-1.059375
50	-1.873125	-1.826875	-1.7825	-1.69375	-1.615	-1.46	-1.314375	-1.183125	-1.104375
51	-1.875	-1.813125	-1.760625	-1.68875	-1.610625	-1.50375	-1.324375	-1.16125	-1.085625
52	-1.8875	-1.83625	-1.753125	-1.684375	-1.6125	-1.491875	-1.345	-1.1525	-1.061875
53	-1.878125	-1.8325	-1.746875	-1.69875	-1.60875	-1.5425	-1.34375	-1.125	-1.115625
54	-1.868125	-1.839375	-1.73125	-1.7225	-1.59375	-1.55	-1.361875	-1.154375	-1.069375
55	-1.86375	-1.8275	-1.7525	-1.690625	-1.57	-1.55375	-1.325	-1.164375	-1.0575
56	-1.875	-1.82	-1.784375	-1.69875	-1.559375	-1.553125	-1.288125	-1.159375	-1.07
57	-1.884375	-1.824375	-1.77875	-1.67625	-1.535625	-1.520625	-1.325	-1.153125	-1.04375
58	-1.87375	-1.821875	-1.770625	-1.670625	-1.5725	-1.50875	-1.295625	-1.160625	-1.093125
59	-1.873125	-1.825	-1.809375	-1.701875	-1.5475	-1.49875	-1.324375	-1.158125	-1.098125
60	-1.886875	-1.8225	-1.7875	-1.69875	-1.57	-1.51875	-1.311875	-1.1425	-1.07125
61	-1.88875	-1.84	-1.77125	-1.711875	-1.593125	-1.52	-1.3225	-1.135	-1.096875
62	-1.875625	-1.86	-1.77875	-1.69	-1.566875	-1.48875	-1.343125	-1.10875	-1.091875
63	-1.88125	-1.856875	-1.759375	-1.678125	-1.56375	-1.485625	-1.348125	-1.13375	-1.081875
64	-1.881875	-1.875625	-1.7375	-1.67125	-1.565	-1.49125	-1.30625	-1.133125	-1.0975
65	-1.864375	-1.863125	-1.756875	-1.65375	-1.61125	-1.48625	-1.321875	-1.113125	-1.1025
66	-1.888125	-1.854375	-1.731875	-1.68	-1.585625	-1.518125	-1.33875	-1.14375	-1.095625
67	-1.89125	-1.82875	-1.765625	-1.623125	-1.585625	-1.519375	-1.3025	-1.134375	-1.13
68	-1.85875	-1.8075	-1.76	-1.640625	-1.59	-1.521875	-1.3	-1.174375	-1.08875
69	-1.87625	-1.8175	-1.754375	-1.669375	-1.58125	-1.51125	-1.320625	-1.175625	-1.1075
70	-1.860625	-1.815625	-1.74375	-1.6525	-1.610625	-1.5375	-1.330625	-1.165	-1.11125
71	-1.869375	-1.82375	-1.759375	-1.6675	-1.629375	-1.51125	-1.318125	-1.145625	-1.07375
72	-1.873125	-1.8325	-1.738125	-1.68375	-1.59875	-1.455	-1.32	-1.17875	-1.068125
73	-1.853125	-1.826875	-1.766875	-1.674375	-1.6	-1.449375	-1.320625	-1.186875	-1.064375
74	-1.88	-1.82	-1.754375	-1.664375	-1.613125	-1.45625	-1.338125	-1.181875	-1.065
75	-1.869375	-1.826875	-1.75375	-1.68875	-1.61	-1.476875	-1.33	-1.135625	-1.04
76	-1.87375	-1.81125	-1.75375	-1.690625	-1.5925	-1.4375	-1.3225	-1.146875	-1.026875
77	-1.8825	-1.801875	-1.77375	-1.66625	-1.62375	-1.44375	-1.30875	-1.13875	-1.013125
78	-1.869375	-1.825	-1.79	-1.66	-1.609375	-1.44	-1.33	-1.169375	-1.05
79	-1.8875	-1.828125	-1.771875	-1.694375	-1.624375	-1.461875	-1.339375	-1.153125	-1.04
80	-1.898125	-1.819375	-1.754375	-1.678125	-1.61	-1.468125	-1.315625	-1.148125	-1.031875
81	-1.880625	-1.835	-1.771875	-1.68125	-1.61875	-1.4325	-1.339375	-1.146875	-1.046875
82	-1.889375	-1.81625	-1.7775	-1.69375	-1.630625	-1.421875	-1.324375	-1.16	-1.03
83	-1.876875	-1.806875	-1.769375	-1.669375	-1.5875	-1.454375	-1.3325	-1.145625	-1.02375
84	-1.86875	-1.814375	-1.779375	-1.698125	-1.61625	-1.466875	-1.359375	-1.18	-1.06
85	-1.8825	-1.80875	-1.7925	-1.6975	-1.563125	-1.468125	-1.3575	-1.16875	-1.045
86	-1.879375	-1.8275	-1.798125	-1.714375	-1.6025	-1.4775	-1.358125	-1.159375	-1.033125
87	-1.87375	-1.845625	-1.79375	-1.705	-1.6025	-1.46625	-1.328125	-1.1975	-1.031875
88	-1.866875	-1.846875	-1.8025	-1.684375	-1.59625	-1.42125	-1.326875	-1.193125	-1.035625
89	-1.874375	-1.854375	-1.798125	-1.671875	-1.595625	-1.420625	-1.3275	-1.195	-1.05375
90	-1.8775	-1.849375	-1.8225	-1.646875	-1.6275	-1.456875	-1.30875	-1.199375	-1.015
91	-1.891875	-1.816875	-1.82	-1.64625	-1.60875	-1.4925	-1.30375	-1.189375	-1.025625
92	-1.885	-1.825	-1.80875	-1.68125	-1.5975	-1.473125	-1.32	-1.1775	-1.048125
93	-1.87	-1.836875	-1.764375	-1.659375	-1.6025	-1.474375	-1.31375	-1.213125	-1.039375
94	-1.8625	-1.84125	-1.766875	-1.6575	-1.566875	-1.454375	-1.3175	-1.214375	-1.0475
95	-1.866875	-1.835625	-1.77375	-1.659375	-1.583125	-1.490625	-1.343125	-1.211875	-1.038125
96	-1.86125	-1.82625	-1.759375	-1.678125	-1.584375	-1.5075	-1.32625	-1.173125	-1.053125
