Step,Temp,PotEng,KinEng,TotEng,Press,Density,c_MSD[1],c_MSD[2],c_MSD[3]
29752,2.1124465,2.3115991,3.1528264,5.4644255,0.0089063912,0.025,870.44541,903.04279,899.68854
29779,1.8366953,2.8056848,2.7412677,5.5469525,-0.0031750062,0.025,870.90051,903.00822,898.78938
29806,2.1350316,2.4008028,3.1865346,5.5873374,0.0026860878,0.025,871.37069,902.9987,898.60738
29833,1.7730043,2.9191422,2.646209,5.5653512,-0.015773146,0.025,870.96174,902.87684,899.54777
29860,2.2753198,2.2665288,3.3959148,5.6624436,0.015821649,0.025,870.4632,902.97239,899.64269
29887,1.7539488,2.8761249,2.6177685,5.4938934,-0.0089442768,0.025,870.55579,903.12545,899.122
29888,1.7631538,2.8781002,2.631507,5.5096072,-0.0087898855,0.025,870.57245,903.12661,899.10132
29914,2.4059347,2.2199955,3.5908575,5.810853,0.013341904,0.025,871.16356,903.11557,898.76024
29941,1.7264864,2.8777754,2.5767809,5.4545564,-0.018212189,0.025,871.27817,902.93704,899.29456
29968,2.4366689,2.2439354,3.6367283,5.8806638,0.020887343,0.025,870.68873,902.75474,899.66348
29995,1.7482552,2.7722156,2.6092709,5.3814866,-0.0085625254,0.025,870.41985,903.01136,899.17708
30022,2.2046744,2.5621536,3.2904765,5.85263,0.0035373203,0.025,870.83564,903.25582,898.75073
30030,2.4620085,2.6491595,2.7818655,5.4310251,-0.0096242789,0.025,871.32941,903.20741,899.0999
30049,1.8638965,2.6491595,2.7818655,5.4310251,-0.0096242789,0.025,871.32941,903.20741,899.0999
30076,2.0398498,2.6788417,3.0444759,5.7233176,0.0020530645,0.025,870.96404,902.80233,899.78941
30103,2.0680411,2.4261185,3.0865514,5.5126699,0.0071056881,0.025,870.45724,902.6236,899.51701
30130,1.9043876,2.7823938,2.8422985,5.6246923,-0.0091410892,0.025,870.59091,903.05085,898.64762
30157,2.2821718,2.201438,3.4061414,5.6075794,0.0082076265,0.025,871.1561,903.45751,898.59084
30184,1.8014331,2.8654736,2.6886389,5.5541126,-0.0096065527,0.025,871.19489,903.25447,899.6379
30185,1.8392654,2.8344653,2.7451036,5.579569,-0.0077877815,0.025,871.17813,903.23176,899.68136
30211,2.3389672,2.2007188,3.4909085,5.6916272,0.019488464,0.025,870.63297,902.56169,900.20439
30238,1.7956638,2.8013339,2.6800282,5.4813621,-0.011549153,0.025,870.4915,902.55021,899.18233
30239,1.8299819,2.7702362,2.731248,5.5014843,-0.010482813,0.025,870.499,902.56657,899.12361
30265,2.2160642,2.3809095,3.3074758,5.6883853,0.003136231,0.025,870.9079,903.22732,897.99743
30292,1.7531011,2.8191677,2.6165034,5.4356712,-0.010368081,0.025,871.21338,903.59488,898.66626
30319,2.1612933,2.444733,3.2257303,5.6704633,0.014226143,0.025,870.85682,903.02421,900.39674
30346,1.745596,2.7456815,2.605302,5.3509835,-0.013136857,0.025,870.53728,902.43586,900.36828
30373,2.2677049,2.3443222,3.3845496,5.7288719,0.0047333188,0.025,870.6901,902.67631,898.40913
30380,2.2498246,2.3422345,3.3578632,5.7000977,0.0062475341,0.025,870.781,902.84883,897.97568
30400,1.7954066,2.6818423,2.6796443,5.3614867,-0.0070733601,0.025,871.03999,903.4068,897.64517
30427,2.3000503,2.2836755,3.4328251,5.7165006,0.018377802,0.025,871.04382,903.56256,899.33582
30454,1.8279354,2.6437444,2.7281936,5.371938,-0.0081659325,0.025,870.71653,902.84332,901.0762
30455,1.8057479,2.673035,2.6950788,5.3681137,-0.0096024843,0.025,870.7072,902.8155,901.0859
30481,2.1765571,2.4884449,3.2485114,5.7369563,0.00028252421,0.025,870.62214,902.39736,899.76961
30508,1.9233467,2.6454699,2.8705949,5.5160648,-0.0023464602,0.025,870.82622,902.73911,897.66175
30535,1.968096,2.6153346,2.9373834,5.5527179,0.0022976705,0.025,871.02859,903.54176,897.9647
30562,2.0483131,2.5985811,3.0571073,5.6556885,0.0013346462,0.025,870.89913,903.5266,900.31793
30589,1.8068774,2.5192373,2.6967644,5.2160017,-0.0096212808,0.025,870.7107,902.7213,900.96191
30616,2.0913521,2.299226,3.1213431,5.420569,0.0072926217,0.025,870.72273,902.36135,898.86449
30617,2.0863768,2.3147666,3.1139173,5.4286839,0.0072497911,0.025,870.72772,902.36451,898.77608
30643,2.0508036,2.6713044,3.0608244,5.7321288,0.0033344339,0.025,870.88864,902.91343,897.397
30670,2.236792,2.8669087,3.338412,6.2053207,-0.00051417034,0.025,870.97764,903.72189,898.72262
30697,2.1604696,2.6141526,3.2245009,5.8386535,-0.0024751208,0.025,870.83771,903.37445,900.81526
30700,2.2073222,2.5094493,3.2944284,5.8038777,0.00021623107,0.025,870.81415,903.23941,900.94389
30724,1.933105,2.6040624,2.8851592,5.4892216,-0.0036447741,0.025,870.73472,902.52695,900.35643
30751,2.0436587,2.5755964,3.0501606,5.625757,0.0075346653,0.025,870.7916,902.43421,898.2769
30778,1.8365912,2.6652029,2.7411124,5.4063153,-0.0063341376,0.025,870.89842,903.25026,897.73134
30805,2.0401964,2.5589592,3.0449932,5.6039524,-0.0020627609,0.025,870.90327,903.67383,899.44301
30832,2.0388396,2.3239553,3.0429681,5.3669235,0.0028884767,0.025,870.83688,903.05502,900.78819
30859,1.8378056,2.7790445,2.7429249,5.5219694,-0.0058286253,0.025,870.81465,902.46761,899.65732
30860,1.8655951,2.7624411,2.7844007,5.5468418,-0.0045301101,0.025,870.81472,902.45847,899.58066
30886,2.3590309,2.0856321,3.5208537,5.6064857,0.018237616,0.025,870.80034,902.70647,897.92579
30913,1.6422701,2.9768766,2.4510882,5.4279648,-0.020205763,0.025,870.83637,903.44825,898.26386
30940,2.5442591,1.9013273,3.7973068,5.6986341,0.022186831,0.025,870.87519,903.43757,900.05281
30967,1.4699559,3.0893723,2.1939092,5.2832815,-0.022822129,0.025,870.88838,902.90674,900.42569
30994,2.5134075,2.0648678,3.7512607,5.8161286,0.027188183,0.025,870.78592,902.51067,898.80429
31021,1.4813318,2.9348725,2.2108878,5.1457603,-0.023839399,0.025,870.75104,902.9868,898.02443
31048,2.3800686,2.2329836,3.5522524,5.7852361,0.012355064,0.025,870.86203,903.48787,899.1597
31075,1.6759572,2.744822,2.501366,5.2461881,-0.010342582,0.025,870.96079,903.31931,900.28145
31102,2.2798121,2.3399992,3.4026195,5.7426187,0.015456155,0.025,870.87595,902.72623,899.56443
31103,2.3036805,2.3182477,3.4382432,5.7564909,0.01649966,0.025,870.86944,902.70547,899.51291
31129,1.9251059,2.467141,2.8732206,5.3403617,-0.0044462561,0.025,870.71286,902.62197,898.47076
31130,1.8904436,2.5021448,2.8214871,5.3236319,-0.006303017,0.025,870.70965,902.63691,898.44926
31156,2.0456084,2.5226667,3.0530706,5.5757373,-0.0042072461,0.025,870.74863,903.21366,898.60435
31183,2.0660173,2.5162335,3.0835308,5.5997643,0.0063240137,0.025,870.92383,903.43786,899.70657
31210,1.9087878,2.5473537,2.8488658,5.3962196,0.00028222661,0.025,871.02043,903.10736,899.77962
31237,1.9948354,2.6025141,2.9772919,5.579806,-0.0028301721,0.025,870.82773,902.64521,899.03807
31264,2.0198832,2.7966601,3.0146756,5.8113357,-0.0097811064,0.025,870.6175,902.91111,898.72683
31291,2.1423196,2.64096,3.197412,5.8383721,0.0053253525,0.025,870.76221,903.33733,899.21312
31318,1.999355,2.3102125,2.9840374,5.29425,0.0067940802,0.025,871.08085,903.20619,899.56115
31345,1.9533645,2.6502168,2.9153965,5.5656133,-0.0063272988,0.025,871.0458,902.90408,899.18074
31346,1.9873505,2.6264649,2.9661206,5.5925855,-0.00512914,0.025,871.03388,902.89055,899.16291
31372,2.2383259,2.3281279,3.3407014,5.6688293,0.0060485368,0.025,870.66986,902.79631,898.97398
31399,1.8125394,2.7022288,2.7052151,5.4074439,-0.0079486834,0.025,870.58384,903.18953,899.20145
31426,2.2269868,2.4005431,3.3237778,5.7243209,0.013557659,0.025,870.9217,903.19416,899.51165
31453,1.7117751,2.7794469,2.5548244,5.3342713,-0.013926126,0.025,871.20592,902.95414,899.14574
31480,2.1832058,2.4079889,3.2584346,5.6664235,0.0050502331,0.025,870.88913,902.812,898.83721
31507,1.8459779,2.5445872,2.7551221,5.2997093,-0.005181824,0.025,870.53306,903.07692,899.24042
31534,2.0637973,2.5348647,3.0802174,5.6150821,0.0049243272,0.025,870.66048,903.28083,899.61313
31535,2.086821,2.5168624,3.1145804,5.6314428,0.0060377175,0.025,870.67457,903.27537,899.61953
31561,2.1498538,2.2938725,3.2086569,5.5025293,0.0079753081,0.025,871.13225,902.92824,899.34037
31588,1.8261356,2.7178247,2.7255074,5.4433321,-0.012762058,0.025,871.20792,902.78189,898.68212
31615,2.2945232,2.2592615,3.4245759,5.6838374,0.01252264,0.025,870.69237,902.96739,898.9102
31616,2.2952917,2.2440521,3.4257229,5.6697751,0.012794155,0.025,870.67335,902.98238,898.93864
31620,2.2450508,2.2425814,3.3507384,5.5933198,0.010840851,0.025,870.58693,903.06169,899.09076
31642,1.6959195,2.8508982,2.5311599,5.3820581,-0.010749017,0.025,870.45121,903.33744,899.68727
31669,2.2704434,2.3591116,3.3886367,5.7477483,0.012743173,0.025,870.82975,903.09821,899.78669
31670,2.2772777,2.3445646,3.398837,5.7434017,0.012957358,0.025,870.85183,903.0771,899.76803
31696,1.7753746,2.6397817,2.6497467,5.2895284,-0.014623355,0.025,871.36562,902.6639,898.88983
31699,1.7188506,2.725593,2.5653846,5.2950144,-0.018569487,0.025,871.38583,902.64789,898.75599
31723,2.1393655,2.5199112,3.1930031,5.7129143,0.0030706221,0.025,871.0667,902.79119,898.46904
31750,2.0665257,2.3475353,3.0842896,5.4318248,0.0088992779,0.025,870.48329,903.32814,899.28111
31777,1.9173862,2.6838935,2.8616989,5.5455924,-0.0045138525,0.025,870.52987,903.42793,900.02846
31804,2.2351749,2.1888737,3.3359985,5.5248723,0.0050213389,0.025,871.14286,902.75028,899.54962
31805,2.1978295,2.2161562,3.2802606,5.4964168,0.0034058294,0.025,871.16789,902.72556,899.50691
31831,1.753075,2.8541942,2.6164644,5.4706587,-0.013898254,0.025,871.38873,902.47267,898.4381
31858,2.2209451,2.3332396,3.3147606,5.6480002,0.017642828,0.025,870.74516,903.01269,898.53657
31859,2.2097639,2.3265847,3.2980727,5.6246574,0.017324073,0.025,870.72198,903.04294,898.56915
31885,1.7997915,2.6258592,2.6861889,5.3120481,-0.0082538046,0.025,870.39764,903.62889,899.65788
31912,2.1016762,2.5446616,3.1367517,5.6814133,-0.0038129753,0.025,870.7312,903.20163,900.18809
31939,2.0234892,2.5316409,3.0200576,5.5516985,-0.00064344552,0.025,871.37632,902.36858,899.09763
31966,1.9512605,2.4949283,2.9122563,5.4071845,0.005771276,0.025,871.19732,902.49881,898.22937
31993,2.1508311,2.1592542,3.2101155,5.3693696,0.01002932,0.025,870.54458,903.46415,898.87095
32020,1.7343225,2.7732854,2.5884764,5.3617617,-0.018144248,0.025,870.43339,903.76134,900.0165
32047,2.2752487,2.2579625,3.3958087,5.6537712,0.013605318,0.025,870.97516,902.7431,899.95838
32074,1.6605271,2.7794805,2.4783366,5.2578172,-0.0096077942,0.025,871.45553,902.19803,898.64725
32101,2.2266575,2.4022369,3.3232863,5.7255232,0.0099480004,0.025,870.93153,902.90914,898.31716
32102,2.2342351,2.3950674,3.3345958,5.7296633,0.010176807,0.025,870.90498,902.95422,898.33226
32128,1.7926093,2.6470472,2.6754693,5.3225166,-0.013248203,0.025,870.43277,903.96176,899.21077
32155,2.1701283,2.4590974,3.2389164,5.6980138,0.0057930389,0.025,870.5836,903.438,900.19381
32156,2.1966398,2.4332509,3.278485,5.7117359,0.0073525722,0.025,870.60175,903.39074,900.20691
32182,2.0584567,2.3203898,3.0722466,5.3926364,0.0081253187,0.025,871.21829,902.28998,899.59698
32209,1.8851046,2.6894686,2.8135187,5.5029873,-0.0069847349,0.025,871.33768,902.28506,898.40091
32236,2.2486488,2.3025075,3.3561083,5.6586158,0.0075966335,0.025,870.69216,903.45301,898.39021
32237,2.2366879,2.3011945,3.3382567,5.6394513,0.007137747,0.025,870.67092,903.5008,898.41531
32263,1.7262584,2.8143964,2.5764406,5.390837,-0.013187516,0.025,870.40672,903.99761,899.51813
32290,2.2369883,2.3550749,3.338705,5.6937799,0.013965745,0.025,870.76947,902.89742,900.2924
32317,1.7702492,2.7093215,2.6420969,5.3514184,-0.010207651,0.025,871.36708,902.13872,899.25694
32344,2.1689538,2.4462837,3.2371636,5.6834473,0.0032453822,0.025,871.12666,902.69003,898.22818
32371,2.0250685,2.403896,3.0224147,5.4263107,0.00088215086,0.025,870.5506,903.84061,898.54864
32398,1.91675,2.6129069,2.8607494,5.4736563,-0.0021415306,0.025,870.46482,903.61855,899.92268
32399,1.9325957,2.6028681,2.8843991,5.4872672,-0.0013529827,0.025,870.95378,902.47733,900.17559
32425,2.2130426,2.2760625,3.302966,5.5790285,0.011137851,0.025,870.95378,902.47733,900.17559
32452,1.7589216,2.7421041,2.6251905,5.3672946,-0.013433772,0.025,871.35038,902.26373,898.87902
32479,2.2027079,2.347247,3.2875415,5.6347885,0.0088290255,0.025,870.93426,903.20279,898.14557
32480,2.2046848,2.3398978,3.2904921,5.6303899,0.0091363834,0.025,870.91344,903.24728,898.14444
32506,1.7794015,2.6248026,2.6557568,5.2805594,-0.0076258039,0.025,870.51086,903.91856,898.93166
32533,2.1188412,2.4896061,3.1623705,5.6519766,0.0064948409,0.025,870.59345,903.08006,900.24394
32534,2.1455391,2.461455,3.2022171,5.6636722,0.0077035609,0.025,870.60766,903.03543,900.26694
32560,1.9690833,2.4568555,2.9388569,5.3957123,-0.0010594618,0.025,871.07876,902.24213,899.87188
32587,2.0120047,2.5691721,3.002917,5.5720891,-0.0033025205,0.025,871.2311,902.57869,898.49766
32614,2.055586,2.4695496,3.0679622,5.5375118,0.0034577602,0.025,870.82272,903.64829,898.13559
32641,1.9347665,2.5976584,2.887639,5.4852974,-0.0020486439,0.025,870.52094,903.63629,899.50898
32668,2.1314782,2.4453735,3.1812312,5.6266047,0.0053124664,0.025,870.70578,902.65179,900.4423
32669,2.1336094,2.4373367,3.184412,5.6217487,0.0053055103,0.025,870.72029,902.62133,900.43878
32695,1.8713549,2.5505993,2.7929971,5.3435965,-0.0082410972,0.025,871.07381,902.31274,899.47133
32722,2.0557425,2.5069448,3.0681957,5.5751405,0.003809394,0.025,871.08888,903.02181,898.10985
32749,1.9675493,2.4298046,2.9365673,5.3663719,0.0029224224,0.025,870.78927,903.71511,898.40633
32776,1.9575664,2.5484477,2.9216678,5.4701155,-0.003565177,0.025,870.65534,903.17661,900.05919
32803,2.0165503,2.532147,3.0097013,5.5418483,-0.0014927883,0.025,870.81114,902.48428,900.37384
32830,1.9998114,2.564354,2.9847186,5.5490726,-0.00036604263,0.025,870.97872,902.60728,898.94369
32857,2.1199095,2.3707567,3.1639649,5.5347215,0.0068674997,0.025,870.95764,903.39666,897.87487
32884,1.935384,2.6021615,2.8885606,5.490722,-0.0054496367,0.025,870.81046,903.46592,898.96319
32911,2.129743,2.4742161,3.1786414,5.6528575,0.0033150305,0.025,870.72761,902.80907,900.46976
32938,1.8182485,2.5531237,2.7137358,5.2668595,-0.0047463221,0.025,870.8135,902.55626,900.06902
32965,1.9654558,2.3261854,2.9334427,5.2596281,0.0032330885,0.025,870.88553,903.00966,898.40353
32992,1.8705431,2.6251261,2.7917856,5.4169117,-0.0038551454,0.025,870.91338,903.48031,897.9903
32996,1.8705775,2.67074,2.7918369,5.462577,-0.0043523114,0.025,870.90737,903.4756,898.13534
33019,2.1873857,2.4384851,3.2646731,5.7031582,0.0062199661,0.025,870.88997,903.11086,899.59803
33046,1.901932,2.5837629,2.8386335,5.4223964,-0.0080122485,0.025,870.85397,902.72575,900.54542
33073,2.1064035,2.4550208,3.1438072,5.5988281,0.005212551,0.025,870.76497,902.80145,899.50422
33100,1.9266053,2.5249265,2.8754584,5.4003849,0.0012398408,0.025,870.73535,903.25898,898.02669
33127,2.0226611,2.5375054,3.0188217,5.5563271,-0.00010393598,0.025,870.86477,903.21157,898.50737
33154,1.9605199,2.5700243,2.9260759,5.4961002,-0.0053372987,0.025,871.01269,902.84929,900.06466
33181,2.0550707,2.596058,3.067193,5.663251,0.001219067,0.025,870.92261,902.86714,900.19566
33208,2.0226904,2.5116288,3.0188654,5.5304942,0.0047278578,0.025,870.68994,903.10874,898.94719
33209,2.0007327,2.52958,2.9860936,5.5156736,0.0037907601,0.025,870.68407,903.12132,898.89582
33235,2.0062918,2.4942579,2.9943905,5.4886484,-0.0010391292,0.025,870.66524,903.22909,898.21566
33262,1.895945,2.7136344,2.8296979,5.5433323,-0.0069793155,0.025,870.88546,902.8464,899.13337
33289,2.2541502,2.359759,3.3643192,5.7240782,0.010261238,0.025,871.11601,902.81774,899.90324
33316,1.7287582,2.6726891,2.5801716,5.2528607,-0.008604836,0.025,870.94139,903.09047,899.69857
33343,2.2620229,2.1948645,3.3760692,5.5709338,0.013242926,0.025,870.63244,903.28814,898.76443
33370,1.6749217,2.8459288,2.4998207,5.3457495,-0.015594822,0.025,870.5997,903.02367,898.68817
33397,2.2684267,2.31269,3.3856268,5.6983168,0.013007854,0.025,870.95179,902.69852,899.34736
33398,2.2812567,2.2886731,3.4047756,5.6934487,0.013739451,0.025,870.96898,902.69971,899.36397
33424,1.7521682,2.6700954,2.615111,5.2852064,-0.010197552,0.025,871.24624,903.01304,899.56783
33451,2.1503554,2.5274346,3.2094054,5.73684,0.0052890331,0.025,870.91236,903.33293,899.26958
33452,2.1779811,2.4995516,3.2506367,5.7501883,0.0066581886,0.025,870.89447,903.34066,899.24735
33478,1.9894371,2.3747489,2.9692348,5.3439837,0.00013289372,0.025,870.52847,903.29315,898.89539
33505,1.9767995,2.664636,2.9503733,5.6150093,-0.0038506627,0.025,870.61681,902.68731,899.16984
33532,2.1533633,2.3093207,3.2138947,5.5232154,0.0093774273,0.025,871.10826,902.655,899.23619
33533,2.1245613,2.325778,3.1709078,5.4966857,0.0081775644,0.025,871.12628,902.67265,899.2301
33559,1.7977225,2.7531483,2.6831008,5.4362491,-0.0095824467,0.025,871.25249,903.25204,899.16871
33586,2.1419198,2.508756,3.1968153,5.7055713,0.0054711156,0.025,870.79652,903.60132,899.16412
33613,1.8784963,2.6023776,2.8036557,5.4060332,-0.0063048466,0.025,870.48602,903.05788,899.39675
33640,2.0546045,2.49867,3.0664972,5.5651672,0.0028166211,0.025,870.70854,902.42755,899.3322
33667,2.0523954,2.4399978,3.0632002,5.503198,0.0035601869,0.025,871.21125,902.8376,898.72905
33694,1.8303849,2.4800593,2.7318495,5.2119089,-0.0040120582,0.025,871.21128,903.53546,898.80066
33721,2.2053349,2.3074433,3.2914624,5.5989057,0.010184476,0.025,870.70589,903.51793,899.5147
33724,2.2239075,2.2836589,3.319182,5.6002215,0.0099385072,0.025,870.63441,903.41714,899.64174
33748,1.7016483,2.8591525,2.5397101,5.3988627,-0.015400049,0.025,870.43722,902.65854,899.9695
33775,2.3518193,2.3887705,3.5100903,5.8988607,0.014174197,0.025,870.79383,902.42639,899.034
33776,2.3572163,2.3786404,3.5181453,5.8967857,0.014587027,0.025,870.81565,902.44052,898.98376
33802,1.7790577,2.865638,2.6552437,5.5208817,-0.012177911,0.025,871.33234,903.15465,898.16306
33829,2.3297927,2.4185128,3.4772156,5.8957283,0.0099338354,0.025,871.13915,903.75901,898.86598
33856,1.9041673,2.5966711,2.8419697,5.4386409,-0.0049012075,0.025,870.58382,903.25901,900.21826
33883,2.0757576,2.578741,3.0980682,5.6768092,0.0020243604,0.025,870.47001,902.35889,899.97763
33910,2.1040183,2.4772584,3.1402473,5.6175057,0.0052780719,0.025,870.93292,902.53277,898.3575
33937,1.857548,2.6267892,2.7723903,5.3991795,-0.0087866034,0.025,871.30822,903.47538,898.00151
33964,2.1093982,2.508567,3.1482768,5.6568439,0.0047705788,0.025,870.99092,903.8673,899.46048
33965,2.1113436,2.5092489,3.1511803,5.6604292,0.005049053,0.025,870.97094,903.85118,899.53109
33991,1.8884532,2.6200256,2.8185163,5.438542,-0.0016684394,0.025,870.53978,902.8656,900.76418
34018,1.9887253,2.3856346,2.9681725,5.3538071,0.0026181222,0.025,870.5868,902.25796,899.5149
34045,2.0943694,2.5053513,3.1258463,5.6311976,0.00018360751,0.025,870.99866,902.79788,897.76248
34072,1.9386134,2.8334389,2.8933805,5.7268195,-0.0076018271,0.025,871.2406,903.78232,898.07085
34099,2.2799529,2.477444,3.4028297,5.8802738,0.012752033,0.025,870.89977,903.56198,900.24661
34126,1.8427982,2.6639247,2.7503763,5.414301,-0.0093163423,0.025,870.58358,902.54037,900.8888
34153,2.2051593,2.464388,3.2912002,5.7555882,0.0042692648,0.025,870.67663,902.37195,898.78471
34180,1.8624347,2.7073837,2.7796839,5.4870676,-0.0047445248,0.025,870.97368,903.14628,897.41035
34207,2.1041869,2.488334,3.1404989,5.6288329,0.0078302602,0.025,871.10747,903.81825,898.70869
34234,1.9134714,2.5692406,2.8558561,5.4250967,-0.0049445566,0.025,870.84942,903.16207,900.94257
34261,2.02387,2.6174087,3.020626,5.6380347,-0.0044582013,0.025,870.66942,902.36641,900.32119
34288,2.0638641,2.53797,3.0803172,5.6182872,0.0048493146,0.025,870.71329,902.50629,898.07345
34315,2.0308922,2.4806218,3.0311067,5.5117284,0.0052195351,0.025,870.90281,903.46409,897.70347
34342,1.9791691,2.5332362,2.9539099,5.4871461,-0.0030215015,0.025,870.99437,903.74806,899.64152
34369,1.9949415,2.6706266,2.9774502,5.6480768,-0.0046481759,0.025,870.88546,902.8615,900.87695
34396,1.9747725,2.610586,2.947348,5.557934,0.00060773597,0.025,870.77446,902.30862,899.4478
34423,1.9585982,2.5316207,2.9232078,5.4548285,0.002281788,0.025,870.73889,902.77849,897.94242
34450,2.0415355,2.4555961,3.0469917,5.5025878,0.0015219931,0.025,870.81075,903.71141,898.37984
34477,2.0039461,2.6409789,2.9908895,5.6318684,-0.0046154064,0.025,870.89207,903.45063,900.08298
34504,2.1156925,2.505436,3.157671,5.663107,0.0044972064,0.025,870.93097,902.5983,900.25659
34531,1.8579409,2.557822,2.7729768,5.3307988,-0.0012924557,0.025,870.89521,902.44813,898.9936
34558,1.9760061,2.4720084,2.9491892,5.4211976,0.0017758097,0.025,870.80681,903.25616,898.1536
34585,2.007927,2.6150689,2.9968311,5.6119,-0.0023266295,0.025,870.73628,903.69067,898.98951
34612,1.9784738,2.6276246,2.9528721,5.5804967,-0.0037102161,0.025,870.78146,903.08923,900.04476
34639,2.1096766,2.516505,3.1486923,5.6651972,0.0072759577,0.025,870.94046,902.48706,899.6015
34640,2.1560412,2.4822934,3.2178914,5.7001849,0.0091342231,0.025,870.94616,902.47607,899.56472
34666,2.0237852,2.7627708,3.0204994,5.7832701,-0.0032642703,0.025,871.01538,902.72262,898.69734
34693,2.11406,2.727315,3.1552346,5.8825496,-0.003440358,0.025,870.86896,903.47265,898.60175
34720,2.0663837,2.4062663,3.0840776,5.490344,0.0032757133,0.025,870.644,903.41312,899.50901
34747,1.9195115,2.7882739,2.864871,5.6531449,-0.0027779563,0.025,870.72982,902.93146,899.65231
34774,2.2846906,2.2625273,3.4099007,5.672428,0.01265572,0.025,871.02877,902.5671,899.08716
34801,1.7065829,2.8738128,2.547075,5.4208878,-0.019296794,0.025,871.13928,903.02965,898.84996
34828,2.2743922,2.438824,3.3945304,5.8333543,0.01228821,0.025,870.82433,903.41965,899.2408
34855,1.8060155,2.7193908,2.6954782,5.414869,-0.003852616,0.025,870.54367,903.22178,899.46741
34882,2.1665749,2.4618395,3.233613,5.6954525,0.0046988883,0.025,870.7266,902.81164,899.12203
34909,1.9497981,2.6199964,2.9100736,5.5300701,-0.0064420509,0.025,871.13047,902.75743,899.01641
34936,1.8787442,2.4062646,2.8040257,5.2102903,0.00046786078,0.025,871.1744,903.20284,899.20801
34963,1.8171862,2.2328064,2.7121504,4.9449568,0.0078494497,0.025,870.75287,903.19487,899.46049
34990,1.8370777,2.477261,2.7418384,5.2190994,-0.0041977175,0.025,870.4977,903.00669,899.01253
35017,2.022085,2.8383241,3.0179619,5.856286,-0.0071771346,0.025,870.74291,902.81921,898.85597
35018,2.0508998,2.8113406,3.060968,5.8723085,-0.0058286649,0.025,870.75888,902.81794,898.86372
35044,2.0881409,2.434144,3.1165503,5.5506943,0.0035882647,0.025,871.21432,903.08268,899.22675
35071,1.9579318,2.6973564,2.9222132,5.6195695,0.00040561273,0.025,871.18201,903.21546,899.63931
35098,2.1376841,2.4015866,3.1904935,5.5920801,0.006661937,0.025,870.69497,902.94344,899.32398
35125,1.8749461,2.7184023,2.7983571,5.5167594,-0.011057704,0.025,870.48326,902.94016,898.60218
35152,2.1319114,2.5505689,3.1818778,5.7324467,0.0055265121,0.025,870.76691,903.06872,898.90855
35179,1.9014193,2.5745536,2.8378683,5.412422,-0.00097297608,0.025,871.20163,903.26425,899.623
35206,2.0048294,2.5632501,2.9922079,5.555458,0.00091457888,0.025,871.1189,902.89942,899.78188
35207,2.0156101,2.5544148,3.0082981,5.5627129,0.0012777935,0.025,871.10423,902.88349,899.76356
35233,2.0421818,2.4511798,3.0479564,5.4991362,-0.00047425738,0.025,870.71473,902.76325,898.80115
35260,1.9158445,2.6538276,2.859398,5.5132256,-0.0046980508,0.025,870.54113,903.03258,898.48068
35287,2.1094656,2.5177254,3.1483774,5.6661028,0.0083318907,0.025,870.79896,903.4253,899.34391
35314,1.9630317,2.6630947,2.9298248,5.5929194,-0.0033635337,0.025,871.13525,903.19648,900.05411
35341,2.0881886,2.5641554,3.1166215,5.6807769,-0.0011998075,0.025,871.093,902.60678,899.36339
35368,1.8944643,2.5153283,2.827488,5.3428163,-0.002895336,0.025,870.76386,902.67961,898.24614
35395,1.9302625,2.4612298,2.8809168,5.3421466,0.0044187685,0.025,870.59225,903.27174,898.74297
35422,2.0664,2.5848636,3.0841021,5.6689657,0.002972599,0.025,870.77778,903.63218,900.07066
35449,2.0728311,2.8014649,3.0937004,5.8951653,-0.0081796711,0.025,871.0597,902.93793,900.17229
35476,2.2065545,2.5951969,3.2932826,5.8884795,0.0020104742,0.025,871.09938,902.39002,898.53352
35503,1.9405865,2.596229,2.8963253,5.4925543,0.00216045,0.025,870.82532,902.80741,897.97122
35530,2.0243337,2.371739,3.0213181,5.3930571,0.0057669301,0.025,870.64283,903.67535,899.32429
35557,1.7397112,2.6498816,2.5965189,5.2464005,-0.011521436,0.025,870.73358,903.50901,900.58086
35584,2.2266472,2.4238624,3.3232709,5.7471333,0.0076538728,0.025,870.92634,902.49258,899.60809
35611,1.8737924,2.8569434,2.7966352,5.6535786,-0.0059570846,0.025,871.00919,902.32632,897.88823
35638,2.274436,2.3789837,3.3945957,5.7735793,0.011102183,0.025,870.87696,903.2665,898.1916
35665,1.8176898,2.6755068,2.7129021,5.3884089,-0.010403485,0.025,870.79684,903.92052,899.95442
35692,2.1477173,2.4913587,3.2054681,5.6968268,0.0061316252,0.025,870.77828,903.04194,900.72565
35719,1.8930096,2.6010662,2.8253169,5.4263831,-0.0021098978,0.025,870.8256,902.24728,899.08857
35720,1.8810442,2.461364,2.9955802,5.4569441,0.0018739701,0.025,870.85169,902.58158,897.69398
35746,2.0070889,2.461364,2.9955802,5.4569441,0.0018739701,0.025,870.85169,902.58158,897.69398
35773,2.224663,2.7861137,3.3203095,6.1064233,0.0019817298,0.025,870.914,903.71187,898.47744
35774,2.2222519,2.8088784,3.3167109,6.1255893,0.0014510772,0.025,870.91788,903.74674,898.54482
35800,2.1243572,2.8762314,3.1706031,6.0468345,-0.0062368153,0.025,870.93219,903.79091,900.47964
