Step,Temp,PotEng,KinEng,TotEng,Press,Density,c_MSD[1],c_MSD[2],c_MSD[3]
6262,2.188179,2.4267284,3.2658572,5.6925856,0.0093015962,0.025,830.52733,860.96617,856.42398
6289,1.8025949,2.8233736,2.6903729,5.5137465,-0.011726282,0.025,830.58596,861.06375,858.36068
6316,2.3614205,2.3987766,3.5244201,5.9231967,0.011968076,0.025,831.69777,860.85524,858.81698
6343,1.6837246,3.0996187,2.512959,5.6125776,-0.01579412,0.025,832.9158,861.18734,857.4679
6370,2.3115635,2.3500956,3.4500085,5.8001041,0.015066177,0.025,832.36794,862.14125,857.43576
6397,1.7284816,2.8074506,2.5797588,5.3872095,-0.012590524,0.025,831.98348,862.77667,859.09799
6424,2.2356458,2.4912797,3.3367014,5.8279811,0.006700099,0.025,832.66144,862.57871,860.56926
6451,1.8582175,2.7057368,2.7733896,5.4791264,-0.005150391,0.025,834.04589,862.5429,859.71518
6478,2.1728549,2.484554,3.242986,5.72754,0.0081268056,0.025,834.16471,863.21168,858.76034
6505,1.9239634,2.61449,2.8715154,5.4860054,-0.0040370189,0.025,833.53616,864.16043,859.72505
6532,2.0885341,2.5632046,3.1171372,5.6803417,0.0013985037,0.025,833.78096,864.29225,861.63787
6559,1.9916568,2.5201784,2.9725478,5.4927261,0.0013512292,0.025,834.90675,864.03707,861.95343
6586,1.9732387,2.6697915,2.9450588,5.6148503,-0.00032729197,0.025,835.71131,864.34434,860.47917
6613,2.0540008,2.5325671,3.0655962,5.5981633,0.0022843312,0.025,835.22494,865.22388,860.4722
6640,1.8943984,2.7734272,2.8273896,5.6008169,-0.0074902791,0.025,835.0579,865.80674,862.32393
6667,2.0845169,2.5420481,3.1111415,5.6531896,0.0040535753,0.025,835.74083,865.64099,863.79171
6694,1.8886296,2.7789289,2.8187797,5.5977086,-0.0042423636,0.025,836.83133,865.63911,862.59753
6721,2.1425653,2.471207,3.1977787,5.6689857,0.0057072242,0.025,836.9179,866.22468,861.51815
6748,1.8900062,2.6838099,2.8208342,5.5046442,-0.0066664564,0.025,836.51699,867.04453,862.85918
6775,2.1355835,2.4363396,3.1873584,5.623698,0.0065346941,0.025,836.73457,867.25386,864.96985
6802,1.9492037,2.6842658,2.9091866,5.5934524,-0.0010272642,0.025,837.63651,867.06741,864.80542
6829,2.1421743,2.5267361,3.1971951,5.7239312,0.0043351655,0.025,838.35198,867.2903,862.96962
6856,1.8067948,2.5703912,2.6966412,5.2670325,-0.0065056898,0.025,838.09729,867.98773,863.35623
6867,2.0068234,2.2788579,3.0114652,5.2903231,0.0044289873,0.025,837.95314,868.33518,864.2974
6883,2.0090831,2.3140946,2.9985565,5.3126511,0.00555727,0.025,837.92307,868.61709,865.64037
6910,1.9379653,2.7906249,2.8924133,5.6830381,-0.0020657372,0.025,838.41586,868.57006,866.68285
6937,2.0654353,2.8104587,3.0826621,5.8931209,-0.001675996,0.025,839.36662,868.4812,864.86519
6964,1.9748436,2.6616527,2.9474541,5.6091067,-0.0043184452,0.025,839.5847,868.90052,864.10858
6991,1.9400741,2.4362377,2.8955606,5.3317983,0.001319761,0.025,839.28511,869.75574,866.0241
7018,1.9094008,2.4945205,2.8497806,5.3443012,0.0019558831,0.025,839.41465,870.06596,867.84484
7045,2.2072028,2.6706102,3.2942502,5.9648604,0.0043894269,0.025,840.16098,869.8006,866.99078
7072,2.038621,2.8672983,3.0426418,5.9099401,-0.0080069171,0.025,840.80666,869.8763,865.35737
7099,2.1152524,2.454039,3.1570142,5.6110532,0.0050578816,0.025,840.70946,870.63612,866.31747
7109,2.010865,2.4119123,3.001216,5.4131283,0.0045393044,0.025,840.62195,871.0117,867.28072
7121,1.8987458,2.4982127,2.8338782,5.3321865,0.0011377482,0.025,840.58068,871.31598,868.27031
7126,1.888063,2.5226007,2.817934,5.3405346,0.00065677797,0.025,840.59368,871.37897,868.5394
7153,2.0892559,2.5514591,3.1182144,5.6696736,0.0043538637,0.025,841.0043,871.26196,868.90364
7180,1.9046463,2.7927029,2.8426846,5.6353875,-0.0093270607,0.025,841.68734,871.00276,867.18403
7207,2.1521775,2.5997304,3.212125,5.8118554,0.004087889,0.025,841.97162,871.40676,866.8631
7234,1.9240993,2.9654662,2.8717183,5.8371844,-0.0058509079,0.025,841.86581,872.41632,868.95147
7261,2.1847121,2.5892088,3.2606828,5.8498916,0.0055010069,0.025,842.00897,872.75542,870.20098
7288,1.8773118,2.559645,2.8018878,5.3615328,-0.005284976,0.025,842.49198,872.31173,869.22029
7315,2.0681849,2.5823419,3.0867659,5.6691078,0.0017294465,0.025,843.00034,872.32561,868.00371
7342,2.044117,2.5621992,3.0508447,5.6130439,0.0033663736,0.025,843.16282,873.10348,869.07822
7369,2.0089633,2.6135496,2.9983777,5.6119272,-0.00010743688,0.025,843.14027,873.92265,870.8538
7396,2.068989,2.4878572,3.087966,5.5758232,0.0016972819,0.025,843.33354,873.71968,871.03473
7423,1.9589093,2.6499532,2.9236721,5.5736253,-0.0030957298,0.025,843.7941,873.4012,869.65321
7450,2.0486658,2.5057996,3.0576337,5.5634333,0.0047170529,0.025,844.2772,873.77017,869.47263
7477,1.8417624,2.6858999,2.7488303,5.4347303,-0.0048583775,0.025,844.35454,874.73789,871.16722
7504,2.2617408,2.5989381,3.3756481,5.9745862,0.0060870917,0.025,844.28987,875.12328,872.28579
7531,1.7335412,3.0554838,2.5873102,5.642794,-0.017611878,0.025,844.51665,874.65019,871.56553
7558,2.252736,2.1953731,3.3622085,5.5575816,0.015475775,0.025,845.13071,874.59599,870.47466
7585,1.7088162,2.7696287,2.5504081,5.3200369,-0.0082155279,0.025,845.55803,875.3137,871.37367
7612,2.2779015,2.3508143,3.399768,5.7505823,0.0095056472,0.025,845.41835,876.23196,872.93468
7639,1.827816,2.7329111,2.7280154,5.4609265,-0.010893091,0.025,845.32598,876.0312,873.16046
7666,2.2225086,2.4228295,3.3170941,5.7399236,0.010539197,0.025,845.77489,875.55913,871.82409
7693,1.9079484,2.6448125,2.8476129,5.4924254,-0.00069032607,0.025,846.51765,875.85489,871.68028
7720,2.0319126,2.5056727,3.0326295,5.5383022,0.00025723689,0.025,846.62785,876.93082,873.2745
7747,1.9084499,2.6089594,2.8483614,5.4573208,-0.0054589957,0.025,846.28601,877.37804,874.31412
7774,2.0550314,2.5817292,3.0671344,5.6488636,0.0037811432,0.025,846.40412,876.72149,873.47511
7801,1.9408266,2.8162274,2.8966837,5.7129112,-0.0027888088,0.025,847.18215,876.5648,872.47526
7828,1.9973404,2.4791789,2.9810306,5.4602095,0.0004021043,0.025,847.7784,877.40468,873.45144
7855,1.7501444,2.3823708,2.6120905,4.9944613,-0.0044610681,0.025,847.44009,878.4324,874.93118
7882,1.9928956,2.2962172,2.9743967,5.270614,0.0060265295,0.025,847.16768,878.00411,874.92292
7909,1.9346888,2.6617971,2.8875231,5.5493202,-0.00075489959,0.025,847.59935,877.4098,873.74186
7936,2.1990044,2.6298347,3.282014,5.9118488,0.0037574948,0.025,848.56173,877.83205,873.74533
7963,2.0188988,2.6820979,3.0132064,5.6953043,-0.0053351308,0.025,848.72279,879.11498,875.2178
7990,2.0764676,2.6318303,3.0991279,5.7309582,0.0019033612,0.025,848.1386,879.36936,876.05935
8017,1.912448,2.5744243,2.8543286,5.4287529,0.0010889156,0.025,848.13575,878.53248,875.34408
8044,1.9827575,2.5185844,2.9592655,5.4778499,0.00077968342,0.025,848.99705,878.50392,874.6201
8071,1.9177185,2.6337403,2.8621948,5.4959351,-0.0062131138,0.025,849.82574,879.47331,875.33429
8098,2.0034969,2.6988051,2.9902191,5.6890242,-0.00074558522,0.025,849.30818,880.40667,876.54135
8125,2.1155388,2.4868755,3.1574416,5.6443171,0.0072468547,0.025,848.85763,879.75447,876.7566
8152,1.8992983,2.7820432,2.8347027,5.6167459,-0.0072666274,0.025,849.35458,879.27576,875.92537
8179,2.260678,2.4180079,3.3740619,5.7920698,0.0068505082,0.025,850.53459,879.81058,875.7083
8206,1.8731551,2.6999605,2.7956841,5.4956445,-0.0052794034,0.025,850.58317,881.00501,876.66963
8207,1.8931645,2.679005,2.825548,5.504553,-0.0042597081,0.025,850.55368,881.03932,876.71447
8233,2.1641591,2.3331775,3.2300075,5.563185,0.01091569,0.025,849.78415,881.04762,877.66373
8260,1.8100269,2.7218181,2.7014651,5.4232832,-0.007426945,0.025,849.81493,880.27315,877.41206
8287,2.1866438,2.4177199,3.2635659,5.6812858,0.0062773144,0.025,850.87476,880.29137,876.58578
8314,1.8104646,2.8531366,2.7021185,5.555255,-0.010886125,0.025,851.66973,881.26025,876.8273
8341,2.2086955,2.5472627,3.296478,5.8437407,0.0094035132,0.025,850.8887,882.12438,878.04636
8368,1.7835442,2.8063146,2.6619397,5.4682542,-0.007971096,0.025,850.48325,881.48678,878.67078
8395,2.1304863,2.4254736,3.1797508,5.6052244,0.0040262694,0.025,851.15189,881.01469,877.91282
8422,1.8195237,2.6707205,2.7156392,5.3863597,-0.0078567647,0.025,852.32647,881.50036,877.30809
8449,2.2323526,2.4678107,3.3317863,5.799597,0.011393796,0.025,852.08044,882.6919,878.09791
8476,1.9114197,2.8407216,2.8527938,5.6935155,-0.0061147693,0.025,851.31182,882.78335,879.42024
8503,2.1429089,2.2852254,3.1982915,5.4835169,0.0060740252,0.025,851.52407,881.97458,879.32514
8530,1.8463931,2.5214776,2.7557417,5.2772193,-0.0040636282,0.025,852.61828,881.93074,878.26903
8557,2.0817842,2.5106681,3.107063,5.6177311,0.0054322977,0.025,853.13484,882.89017,878.23497
8584,1.9467087,2.6819404,2.9054627,5.5874031,-0.001273537,0.025,852.33545,883.7814,879.5333
8611,2.0114774,2.6722538,3.00213,5.6743837,-0.0025717271,0.025,852.06722,883.05865,880.42033
8638,2.0587254,2.6378022,3.0726476,5.7104498,-0.0012700901,0.025,852.77659,882.55387,879.66112
8665,1.8739243,2.604454,2.7968321,5.4012861,-0.0030604109,0.025,853.76213,883.10145,878.80919
8692,2.0261243,2.4772513,3.0239905,5.5012417,0.0061610952,0.025,853.4311,884.35367,879.463
8719,1.9632281,2.5414811,2.930118,5.4715991,-0.00099050813,0.025,852.831,884.26209,880.93562
8746,2.063628,2.5888719,3.0799648,5.6688367,-0.0023110759,0.025,853.0725,883.36421,881.06449
8773,2.0823722,2.6195051,3.1079405,5.7274456,0.0010375498,0.025,854.01911,883.4407,879.82355
8800,2.006182,2.5600144,2.9942266,5.554241,0.0041552389,0.025,854.44177,884.56775,879.50274
8827,1.9657416,2.4050329,2.9338693,5.3389022,0.0022098404,0.025,853.80327,885.24018,880.90332
8854,1.9310353,2.5636895,2.8820702,5.4457597,-0.0047141645,0.025,853.57241,884.38072,882.15711
8881,2.1548953,2.792555,3.2161812,6.0087362,4.1299157e-05,0.025,854.1515,883.98331,881.28414
8908,1.9806896,2.8879566,2.9561792,5.8441358,-0.0028405844,0.025,855.02866,884.664,879.99805
8910,1.9805993,2.8620516,2.9560445,5.8180961,-0.0023997482,0.025,855.056,884.75256,879.96821
8935,2.0279621,2.5195429,3.0267334,5.5462763,0.0031562678,0.025,854.79772,885.80793,880.6506
8962,1.9615005,2.5388212,2.9275396,5.4663608,-0.0028776237,0.025,854.3041,885.50954,882.61077
8989,1.9613301,2.6214334,2.9272852,5.5487187,-0.0039104366,0.025,854.4727,884.76108,882.81166
9016,2.3001755,2.6066164,3.4330119,6.0396283,0.010457157,0.025,855.27269,884.96683,881.10152
9043,1.9406208,2.9740747,2.8963766,5.8704513,-0.0064248116,0.025,855.68987,886.05198,880.50416
9044,1.9407425,2.9592667,2.8965582,5.8558249,-0.0064148729,0.025,855.68194,886.09374,880.53301
9070,2.1895968,2.2555447,3.2679732,5.5235179,0.0065050487,0.025,855.21275,886.4611,882.34199
9097,1.8094239,2.6910452,2.7005651,5.3916103,-0.0093739435,0.025,854.96723,885.69233,883.93278
9124,2.206737,2.5701218,3.293555,5.8636769,0.01122168,0.025,855.44029,885.44401,882.69235
9151,1.8921032,2.7283942,2.8239641,5.5523583,-0.0041193531,0.025,856.15581,886.12993,881.05683
9178,2.0664138,2.6088105,3.0841226,5.6929331,-0.0025557672,0.025,856.08417,887.03724,881.91068
9190,2.2657334,2.5310539,2.780052,5.4613286,-0.0067781104,0.025,855.66083,886.73279,884.31163
9205,1.8626814,2.6812766,2.780052,5.4613286,-0.0067781104,0.025,855.66083,886.73279,884.31163
9232,2.0636586,2.5173302,3.0800105,5.5973406,0.0079499644,0.025,855.78748,886.12538,884.2431
9259,1.893964,2.5751433,2.8267413,5.4018846,-0.0010774688,0.025,856.39704,886.33619,882.17846
9286,2.0546874,2.5612242,3.0666209,5.6278451,-0.0020603418,0.025,856.72698,887.22359,881.74784
9313,2.0582918,2.5255446,3.0720005,5.5975451,0.00057818055,0.025,856.44825,887.63944,883.90343
9340,1.9987134,2.6641829,2.9830797,5.6472626,0.0014335663,0.025,856.30223,887.00158,885.34572
9367,2.1121094,2.5055096,3.1523233,5.6578329,0.0066178979,0.025,856.64809,886.7541,883.78734
9394,1.8607594,2.6255297,2.7771834,5.4027131,-0.0066783504,0.025,857.13457,887.31883,882.24655
9421,2.0671349,2.3716135,3.0851988,5.4568123,0.0034584032,0.025,857.19056,888.15471,883.26077
9448,1.8227728,2.7547353,2.7204884,5.4752237,-0.0055116182,0.025,856.97259,887.94964,885.56045
9475,2.1486722,2.6398748,3.2068932,5.846768,0.0071042763,0.025,856.99961,887.36807,885.41937
9502,1.9007788,2.7774354,2.8369124,5.6143477,-0.00800653,0.025,857.36439,887.54429,883.37931
9529,2.0809182,2.504043,3.1057704,5.6098134,0.00079788279,0.025,857.73868,888.37307,882.96575
9556,1.9354498,2.6385189,2.8886589,5.5271778,-0.0018383678,0.025,857.73663,888.75931,885.07635
9583,2.13743,2.5854249,3.1901142,5.7755391,0.0076552879,0.025,857.56715,888.18432,886.50024
9610,1.9232802,2.6514448,2.8704957,5.5219405,-0.0047653272,0.025,857.64424,887.94669,885.00223
9637,2.0812043,2.3825766,3.1061974,5.488774,0.0024179017,0.025,858.03676,888.4671,883.42007
9664,1.8879749,2.5667961,2.8178026,5.3845987,-0.0013902688,0.025,858.36379,889.23057,884.33209
9691,2.1343894,2.5662349,3.1855762,5.7518111,0.0075441009,0.025,858.25079,889.03848,886.65018
9718,1.9656207,2.8218758,2.9336888,5.7555646,-0.0056963345,0.025,858.0514,888.53074,886.70384
9745,2.0764855,2.698842,3.0991547,5.7979966,-0.00328106,0.025,858.24319,888.71085,884.49871
9772,1.84887,2.6552148,2.7594385,5.4146533,-0.0030951054,0.025,858.74893,889.42919,883.90718
9799,2.0154326,2.4241936,3.0080331,5.4322267,0.0069349726,0.025,858.97491,889.7211,886.09693
9826,1.9223471,2.6711159,2.8691031,5.5402189,-0.0040808251,0.025,858.67018,889.2766,887.77809
9853,2.3139035,2.7063805,3.453501,6.1598816,0.0021222333,0.025,858.5259,889.07816,886.04273
9880,2.0442703,2.9660296,3.0510734,6.017103,-0.005359401,0.025,858.91161,889.52244,884.14998
9907,2.2083651,2.4528061,3.2959849,5.748791,0.01066215,0.025,859.52295,890.16663,885.35588
9934,1.9081425,2.6928718,2.8479026,5.5407744,-0.0048475208,0.025,859.45751,890.10234,887.96236
9961,2.1319939,2.5360954,3.1820008,5.7180962,0.0019625724,0.025,859.0196,889.66861,887.71416
9988,1.8298393,2.6987088,2.7310351,5.4297439,-0.0058714286,0.025,859.06392,889.74154,885.29137
10000,1.9491513,2.4570808,2.9091083,5.3661891,0.002544829,0.025,859.29995,889.95007,884.74701
