26

S21	4.743209307	1.006766578	1.568713136
S22	0.3933743787	2.85459595	1.110395049
S23	2.785295884	3.345234369	4.36504782
S24	1.706600717	3.310710269	4.231470618
S25	2.020219457	0.5089298398	4.505491689
26

S0	4.98296952	0.3639209051	4.100519576
S1	2.491439672	0.3633614911	2.650214388
S2	3.709432917	3.867044983	4.377929754
S3	2.824610625	2.100984825	3.70875662
S4	2.465650434	4.285151668	2.481412041
S5	1.168064317	2.630788751	1.598683594
S6	0.7117617481	1.27164556	3.815899838
S7	2.661411256	1.829981643	4.38774237
S8	4.287387585	2.098485324	4.621829142
S9	4.167903876	0.8503605282	4.350217747
S10	1.956996455	2.977168747	1.322902307
S11	4.907774442	0.0694483704	0.0381265222
S12	0.3977110216	1.664087491	1.181340022
S13	4.720583361	1.803678638	0.502933847
S14	3.323404955	4.710753689	3.190328803
S15	4.747253424	2.775377521	3.248887031
S16	4.780426065	2.476842219	1.956095801
S17	1.832016359	2.107695755	2.384259104
S18	2.160922227	1.916993899	3.986281718
S19	4.219470082	2.615498892	0.2771001374
S20	2.315210798	2.052226143	2.652689152
S21	4.694745117	0.9993132495	1.532312333
S22	0.3294913166	2.843811643	1.181171286
S23	2.832025447	3.323771508	4.401252694
S24	1.706600717	3.310710269	4.231470618
S25	1.959549616	0.5094077786	4.46681203
26

S0	4.993586764	0.3958821915	4.075990399
S1	2.491439672	0.3633614911	2.650214388
S2	3.709432917	3.867044983	4.377929754
S3	2.824610625	2.100984825	3.70875662
S4	2.507408889	4.274746952	2.466659886
S5	1.158813961	2.634577463	1.640960511
S6	0.7117617481	1.27164556	3.815899838
S7	2.661411256	1.829981643	4.38774237
S8	4.287387585	2.098485324	4.621829142
S9	4.171775217	0.8264350727	4.327678133
S10	2.00154851	3.015641114	1.275333735
S11	4.915138158	0.0315777221	0.0234027291
S12	0.3977110216	1.664087491	1.181340022
S13	4.720583361	1.803678638	0.502933847
S14	3.320166215	4.679143934	3.170061143
S15	4.747253424	2.775377521	3.248887031
S16	4.780426065	2.476842219	1.956095801
S17	1.784758895	2.089738651	2.400950886
S18	2.125192396	1.896605366	4.014555771
S19	4.219470082	2.615498892	0.2771001374
S20	2.306952788	2.093024481	2.685933559
S21	4.669392243	1.034339829	1.553250656
S22	0.2967409545	2.798156686	1.152754002
S23	2.785518495	3.361825797	4.401050179
S24	1.723187557	3.265029949	4.215915486
S25	1.975882365	0.4805692622	4.460810461
26

S0	4.947340482	0.3511101507	4.080269744
S1	2.473605986	0.3559644992	2.66647555
S2	3.709432917	3.867044983	4.377929754
S3	2.824610625	2.100984825	3.70875662
S4	2.522574174	4.321110867	2.470800392
S5	1.157931249	2.660860407	1.653684496
S6	0.7463922738	1.271437148	3.844002213
S7	2.661411256	1.829981643	4.38774237
S8	4.287387585	2.098485324	4.621829142
S9	4.15998822	0.8309720106	4.311279228
S10	2.00154851	3.015641114	1.275333735
S11	4.906191719	4.982219545	0.0674773166
S12	0.4447904966	1.704661012	1.161132863
S13	4.720583361	1.803678638	0.502933847
S14	3.320166215	4.679143934	3.170061143
S15	4.747253424	2.775377521	3.248887031
S16	4.780426065	2.476842219	1.956095801
S17	1.759832882	2.15554026	2.393975909
S18	2.085523608	1.849445925	4.010660657
S19	4.189227773	2.638546609	0.2852731607
S20	2.306952788	2.093024481	2.685933559
S21	4.697874686	1.045024971	1.577289311
S22	0.3447374063	2.771805682	1.114885751
S23	2.785518495	3.361825797	4.401050179
S24	1.760002423	3.302579283	4.19569983
S25	2.050256215	0.4329530419	4.52187551
26

S0	4.947340482	0.3511101507	4.080269744
S1	2.473605986	0.3559644992	2.66647555
S2	3.759376793	3.832226959	4.328041182
S3	2.824610625	2.100984825	3.70875662
S4	2.449831612	4.324976991	2.515911596
S5	1.157931249	2.660860407	1.653684496
S6	0.7463922738	1.271437148	3.844002213
S7	2.686996079	1.798051605	4.36267437
S8	4.261216015	2.068762301	4.640519953
S9	4.15998822	0.8309720106	4.311279228
S10	2.065305459	2.977320513	1.202547182
S11	4.906191719	4.982219545	0.0674773166
S12	0.4648256348	1.661591496	1.148766053
S13	4.720583361	1.803678638	0.502933847
S14	3.290990072	4.727241682	3.189350399
S15	4.762306493	2.764714959	3.254027639
S16	4.747324011	2.509486008	1.913120235
S17	1.759832882	2.15554026	2.393975909
S18	2.085523608	1.849445925	4.010660657
S19	4.199588227	2.595939315	0.3319573655
S20	2.327859776	2.093215251	2.723558784
S21	4.7339009	1.015497558	1.559364323
S22	0.3573798385	2.732051962	1.100302663
S23	2.812360805	3.313585685	4.461355429
S24	1.792790303	3.259330983	4.176555508
S25	2.069260951	0.4024330679	4.509800964
26

S0	4.902436738	0.3302727305	4.04765514
S1	2.473605986	0.3559644992	2.66647555
S2	3.759376793	3.832226959	4.328041182
S3	2.824610625	2.100984825	3.70875662
S4	2.449831612	4.324976991	2.515911596
S5	1.157931249	2.660860407	1.653684496
S6	0.838715304	1.272319591	3.925083116
S7	2.647585637	1.75579983	4.401319761
S8	4.261216015	2.068762301	4.640519953
S9	4.15998822	0.8309720106	4.311279228
S10	2.057060038	3.032234591	1.181469693
S11	4.900406245	4.96650774	0.129211292
S12	0.4648256348	1.661591496	1.148766053
S13	4.720583361	1.803678638	0.502933847
S14	3.3022521	4.669517971	3.180761458
S15	4.785401733	2.796678971	3.207291602
S16	4.747324011	2.509486008	1.913120235
S17	1.713706259	2.19277949	2.414413708
S18	2.06564056	1.800314835	3.975074881
S19	4.170773557	2.632565636	0.3049721852
S20	2.327859776	2.093215251	2.723558784
S21	4.693029238	0.964262921	1.565470045
S22	0.3573798385	2.732051962	1.100302663
S23	2.812360805	3.313585685	4.461355429
S24	1.792790303	3.259330983	4.176555508
S25	2.025912617	0.3996599438	4.515363629
26

S0	4.945827384	0.3348612451	4.011192588
S1	2.473605986	0.3559644992	2.66647555
S2	3.728364419	3.795254617	4.357871785
S3	2.824610625	2.100984825	3.70875662
S4	2.436085523	4.329111305	2.51670656
S5	1.145938879	2.699981361	1.645286037
S6	0.8432891817	1.232567822	3.915961727
S7	2.647585637	1.75579983	4.401319761
S8	4.292859452	2.081939786	4.629809825
S9	4.140995815	0.8718535248	4.39305011
S10	2.069284404	3.006938613	1.150585786
S11	4.899211959	4.940948111	0.133349882
S12	0.4648256348	1.661591496	1.148766053
S13	4.720583361	1.803678638	0.502933847
S14	3.334134633	4.714153483	3.094937323
S15	4.785401733	2.796678971	3.207291602
S16	4.747324011	2.509486008	1.913120235
S17	1.713706259	2.19277949	2.414413708
S18	2.06564056	1.800314835	3.975074881
S19	4.20101337	2.683677179	0.2981071279
S20	2.327859776	2.093215251	2.723558784
S21	4.680955906	0.9803048333	1.527664388
S22	0.2796597282	2.765620886	1.097816706
S23	2.812360805	3.313585685	4.461355429
S24	1.867887823	3.319553996	4.094192165
S25	1.982483077	0.3651522738	4.52394951
26

S0	4.929280252	0.3010353128	3.986464936
S1	2.442643949	0.3841736769	2.693134046
S2	3.728364419	3.795254617	4.357871785
S3	2.829090129	2.138914863	3.727100559
S4	2.436085523	4.329111305	2.51670656
S5	1.145938879	2.699981361	1.645286037
S6	0.8700854221	1.206464662	3.952427763
S7	2.666745364	1.793361492	4.409192932
S8	4.27996965	2.046998175	4.581196928
S9	4.140995815	0.8718535248	4.39305011
S10	2.084065288	3.009076025	1.189306645
S11	4.946808622	4.953934222	0.1475725358
S12	0.4132993908	1.733408562	1.147082677
S13	4.701691286	1.763543877	0.4685505416
S14	3.411397811	4.681165532	3.106093822
S15	4.834448614	2.832093122	3.179978171
S16	4.747324011	2.509486008	1.913120235
S17	1.695949161	2.191509251	2.376433333
S18	2.06564056	1.800314835	3.975074881
S19	4.20101337	2.683677179	0.2981071279
S20	2.327859776	2.093215251	2.723558784
S21	4.680955906	0.9803048333	1.527664388
S22	0.2693485	2.746968388	1.141210049
S23	2.813411323	3.373860341	4.38384336
S24	1.867887823	3.319553996	4.094192165
S25	1.861820543	0.4818853069	4.536332343
26

S0	4.929280252	0.3010353128	3.986464936
S1	2.471625422	0.3572763497	2.701407767
S2	3.777787311	3.82999537	4.314011097
S3	2.829090129	2.138914863	3.727100559
S4	2.436085523	4.329111305	2.51670656
S5	1.145938879	2.699981361	1.645286037
S6	0.8603276839	1.162151165	3.972876545
S7	2.666745364	1.793361492	4.409192932
S8	4.199105101	2.073180035	4.538094931
S9	4.140995815	0.8718535248	4.39305011
S10	2.084065288	3.009076025	1.189306645
S11	4.946808622	4.953934222	0.1475725358
S12	0.4503557584	1.704684234	1.188731365
S13	4.697066155	1.775440042	0.4471088639
S14	3.411397811	4.681165532	3.106093822
S15	4.813839765	2.800901868	3.112831459
S16	4.747324011	2.509486008	1.913120235
S17	1.603242166	2.231408635	2.419575692
S18	2.06564056	1.800314835	3.975074881
S19	4.20101337	2.683677179	0.2981071279
S20	2.357901057	2.050440705	2.690109121
S21	4.680955906	0.9803048333	1.527664388
S22	0.2385313119	2.709377312	1.097767958
S23	2.854130219	3.343584727	4.356042812
S24	1.867887823	3.319553996	4.094192165
S25	1.936070217	0.4472592601	4.478097678
26

S0	4.929280252	0.3010353128	3.986464936
S1	2.433014417	0.3796303816	2.699783904
S2	3.777787311	3.82999537	4.314011097
S3	2.829090129	2.138914863	3.727100559
S4	2.429940556	4.21881404	2.432359839
S5	1.184950142	2.737349212	1.657421596
S6	0.8603276839	1.162151165	3.972876545
S7	2.714674174	1.750205311	4.425753529
S8	4.199105101	2.073180035	4.538094931
S9	4.140995815	0.8718535248	4.39305011
S10	2.084065288	3.009076025	1.189306645
S11	4.903262833	4.904110766	0.0525889348
S12	0.4509952785	1.659342382	1.204202022
S13	4.658209807	1.768807942	0.4435920622
S14	3.422873892	4.646781298	3.058905411
S15	4.813839765	2.800901868	3.112831459
S16	4.747324011	2.509486008	1.913120235
S17	1.596953005	2.253427546	2.392706223
S18	2.021039377	1.76253833	3.954641989
S19	4.20101337	2.683677179	0.2981071279
S20	2.357901057	2.050440705	2.690109121
S21	4.680955906	0.9803048333	1.527664388
S22	0.2385313119	2.709377312	1.097767958
S23	2.848530905	3.387971707	4.311894209
S24	1.88448796	3.304674887	4.05852593
S25	1.936070217	0.4472592601	4.478097678
26

S0	4.929280252	0.3010353128	3.986464936
S1	2.433014417	0.3796303816	2.699783904
S2	3.777787311	3.82999537	4.314011097
S3	2.868875267	2.175734052	3.734327431
S4	2.363427362	4.28639653	2.467757284
S5	1.202273438	2.733478517	1.695291206
S6	0.8603276839	1.162151165	3.972876545
S7	2.714674174	1.750205311	4.425753529
S8	4.22240467	2.053836239	4.530317326
S9	4.1818761	0.9122605865	4.426757635
S10	2.125931008	2.973463132	1.196975542
S11	4.903262833	4.904110766	0.0525889348
S12	0.4495088242	1.650471236	1.170552301
S13	4.646031626	1.788144721	0.4197159064
S14	3.443732401	4.615591048	3.013905861
S15	4.762449629	2.827325488	3.16761688
S16	4.70694609	2.470353499	1.876591418
S17	1.596953005	2.253427546	2.392706223
S18	2.021039377	1.76253833	3.954641989
S19	4.20101337	2.683677179	0.2981071279
S20	2.374210283	2.006237348	2.714026849
S21	4.712778868	0.9923828438	1.520318314
S22	0.2385313119	2.709377312	1.097767958
S23	2.868610299	3.407070086	4.282751431
S24	1.895653871	3.307823459	4.059888709
S25	1.965029075	0.4342505953	4.4855748
26

S0	4.847872361	0.3054061651	3.931694033
S1	2.433014417	0.3796303816	2.699783904
S2	3.753956775	3.901218901	4.319279861
S3	2.868875267	2.175734052	3.734327431
S4	2.363427362	4.28639653	2.467757284
S5	1.202273438	2.733478517	1.695291206
S6	0.8131254045	1.172331088	3.959281488
S7	2.714674174	1.750205311	4.425753529
S8	4.22240467	2.053836239	4.530317326
S9	4.204577635	0.9513783904	4.491175169
S10	2.125931008	2.973463132	1.196975542
S11	4.903262833	4.904110766	0.0525889348
S12	0.4084847969	1.637839066	1.051671404
S13	4.595004672	1.824215718	0.4078167085
S14	3.473696097	4.655200327	2.968389858
S15	4.762449629	2.827325488	3.16761688
S16	4.70694609	2.470353499	1.876591418
S17	1.596953005	2.253427546	2.392706223
S18	2.026481111	1.804863791	3.913345913
S19	4.175709399	2.666859145	0.3382823302
S20	2.42110144	1.97917119	2.700281951
S21	4.67223505	0.9362662995	1.517727411
S22	0.2635751197	2.718886147	1.096138023
S23	2.878958908	3.434479821	4.299239066
S24	1.848207832	3.280945102	4.093338362
S25	1.970948375	0.4312637399	4.494115064
26

S0	4.819906624	0.2608062483	3.914240308
S1	2.414097957	0.3820100385	2.794664474
S2	3.742393187	3.88297952	4.282421335
S3	2.868875267	2.175734052	3.734327431
S4	2.446144063	4.265604895	2.470416935
S5	1.202273438	2.733478517	1.695291206
S6	0.8131254045	1.172331088	3.959281488
S7	2.714674174	1.750205311	4.425753529
S8	4.22240467	2.053836239	4.530317326
S9	4.206414051	0.9640891398	4.472201609
S10	2.159971146	2.992237131	1.218307296
S11	4.903262833	4.904110766	0.0525889348
S12	0.4084847969	1.637839066	1.051671404
S13	4.595004672	1.824215718	0.4078167085
S14	3.446795292	4.683892151	2.990875503
S15	4.774829663	2.854411415	3.242434662
S16	4.70694609	2.470353499	1.876591418
S17	1.550135674	2.237044253	2.380720301
S18	2.026481111	1.804863791	3.913345913
S19	4.169832471	2.661913887	0.3485054224
S20	2.42110144	1.97917119	2.700281951
S21	4.67223505	0.9362662995	1.517727411
S22	0.2635751197	2.718886147	1.096138023
S23	2.815862587	3.437445262	4.335041613
S24	1.833174366	3.267272089	4.113275297
S25	1.960553322	0.4738920634	4.525297811
26

S0	4.819906624	0.2608062483	3.914240308
S1	2.414097957	0.3820100385	2.794664474
S2	3.699424365	3.924159897	4.289741088
S3	2.85166663	2.135162876	3.637967953
S4	2.374555141	4.288033168	2.499765107
S5	1.214587169	2.730624474	1.652834915
S6	0.8131254045	1.172331088	3.959281488
S7	2.682823848	1.725352818	4.455664806
S8	4.22240467	2.053836239	4.530317326
S9	4.206414051	0.9640891398	4.472201609
S10	2.142690515	3.015154493	1.215053416
S11	4.903262833	4.904110766	0.0525889348
S12	0.4084847969	1.637839066	1.051671404
S13	4.595004672	1.824215718	0.4078167085
S14	3.432026386	4.727784227	3.025695134
S15	4.774829663	2.854411415	3.242434662
S16	4.706262185	2.51766963	1.856707364
S17	1.479422664	2.165021326	2.41169509
S18	1.960635877	1.766738814	3.90246554
S19	4.157311454	2.620856421	0.3918737277
S20	2.42110144	1.97917119	2.700281951
S21	4.67223505	0.9362662995	1.517727411
S22	0.2635751197	2.718886147	1.096138023
S23	2.865009586	3.481122061	4.360805545
S24	1.880031466	3.292791181	4.029776909
S25	1.949806672	0.4332733225	4.493229377
26

S0	4.819906624	0.2608062483	3.914240308
S1	2.414097957	0.3820100385	2.794664474
S2	3.732491442	3.914529764	4.261736728
S3	2.85978507	2.178851216	3.63221289
S4	2.407567334	4.326146027	2.505413974
S5	1.144883881	2.84241046	1.665539332
S6	0.8430336433	1.286434353	3.992392614
S7	2.682823848	1.725352818	4.455664806
S8	4.22240467	2.053836239	4.530317326
S9	4.206414051	0.9640891398	4.472201609
S10	2.142690515	3.015154493	1.215053416
S11	4.903262833	4.904110766	0.0525889348
S12	0.3920250445	1.641348368	1.052311963
S13	4.595004672	1.824215718	0.4078167085
S14	3.469139939	4.702809568	2.950256427
S15	4.774829663	2.854411415	3.242434662
S16	4.706262185	2.51766963	1.856707364
S17	1.479422664	2.165021326	2.41169509
S18	1.960635877	1.766738814	3.90246554
S19	4.157311454	2.620856421	0.3918737277
S20	2.42110144	1.97917119	2.700281951
S21	4.67223505	0.9362662995	1.517727411
S22	0.2225311829	2.726363081	1.067624385
S23	2.865009586	3.481122061	4.360805545
S24	1.838046247	3.180664355	4.113296295
S25	1.937420497	0.4604946896	4.473574951
26

S0	4.819906624	0.2608062483	3.914240308
S1	2.453181551	0.4164258113	2.821771119
S2	3.732491442	3.914529764	4.261736728
S3	2.903345701	2.201660153	3.667691723
S4	2.391661801	4.351882657	2.473886039
S5	1.088046982	2.896847703	1.595791384
S6	0.8592586409	1.266099817	3.947537552
S7	2.682823848	1.725352818	4.455664806
S8	4.22240467	2.053836239	4.530317326
S9	4.206414051	0.9640891398	4.472201609
S10	2.142690515	3.015154493	1.215053416
S11	4.914206316	4.926914788	0.0194244408
S12	0.3920250445	1.641348368	1.052311963
S13	4.602296625	1.849495122	0.4283557269
S14	3.463249656	4.608986992	2.954001304
S15	4.816152979	2.834465602	3.336334114
S16	4.749664197	2.492953588	1.86937288
S17	1.453982951	2.134522196	2.371572624
S18	1.949877707	1.838077263	3.900691895
S19	4.173676107	2.660500864	0.4252059216
S20	2.424379907	1.971224745	2.696328323
S21	4.67223505	0.9362662995	1.517727411
S22	0.2225311829	2.726363081	1.067624385
S23	2.865009586	3.481122061	4.360805545
S24	1.855981718	3.152787949	4.13086214
S25	1.952780955	0.5346395607	4.467637532
26

S0	4.819906624	0.2608062483	3.914240308
S1	2.453181551	0.4164258113	2.821771119
S2	3.732491442	3.914529764	4.261736728
S3	2.913333991	2.19684203	3.700307112
S4	2.372937782	4.318784282	2.46091313
S5	1.062681072	2.854106596	1.626960758
S6	0.8565607096	1.237989175	3.949247097
S7	2.718002674	1.705830506	4.438436278
S8	4.185850911	2.096560992	4.505389122
S9	4.266115741	0.9515025935	4.457391695
S10	2.142690515	3.015154493	1.215053416
S11	4.873228965	4.903564614	4.98448663
S12	0.3803058006	1.623556224	1.028503635
S13	4.602296625	1.849495122	0.4283557269
S14	3.505544283	4.640010744	2.926483931
S15	4.768542391	2.879602745	3.342206178
S16	4.749664197	2.492953588	1.86937288
S17	1.453982951	2.134522196	2.371572624
S18	1.949877707	1.838077263	3.900691895
S19	4.173676107	2.660500864	0.4252059216
S20	2.503401012	2.016781625	2.719671619
S21	4.686075822	0.9303007362	1.472285589
S22	0.2225311829	2.726363081	1.067624385
S23	2.889479299	3.415876253	4.362179204
S24	1.868169673	3.165434924	4.152568722
S25	1.999929757	0.522002555	4.456612637
26

S0	4.819906624	0.2608062483	3.914240308
S1	2.453181551	0.4164258113	2.821771119
S2	3.732491442	3.914529764	4.261736728
S3	2.908161368	2.235583036	3.702117569
S4	2.372937782	4.318784282	2.46091313
S5	1.062681072	2.854106596	1.626960758
S6	0.8565607096	1.237989175	3.949247097
S7	2.718002674	1.705830506	4.438436278
S8	4.185850911	2.096560992	4.505389122
S9	4.266115741	0.9515025935	4.457391695
S10	2.083603695	2.957596238	1.26474086
S11	4.873228965	4.903564614	4.98448663
S12	0.4086156061	1.628520677	1.074719106
S13	4.581641507	1.866702766	0.3876486797
S14	3.516528918	4.684999836	2.922401572
S15	4.768542391	2.879602745	3.342206178
S16	4.708295789	2.483507368	1.834343556
S17	1.453982951	2.134522196	2.371572624
S18	1.959751256	1.843851965	3.865820686
S19	4.173676107	2.660500864	0.4252059216
S20	2.519824724	2.082525328	2.701121714
S21	4.726793912	0.8558424757	1.453145699
S22	0.2029850174	2.699577934	1.022361181
S23	2.868481138	3.455000385	4.390752025
S24	1.868169673	3.165434924	4.152568722
S25	1.978779816	0.5418213633	4.476337172
26

S0	4.819906624	0.2608062483	3.914240308
S1	2.542643963	0.356785123	2.768969922
S2	3.732491442	3.914529764	4.261736728
S3	2.916876248	2.244144283	3.715827634
S4	2.372937782	4.318784282	2.46091313
S5	1.062681072	2.854106596	1.626960758
S6	0.8565607096	1.237989175	3.949247097
S7	2.7159368	1.680652283	4.463781379
S8	4.185850911	2.096560992	4.505389122
S9	4.200890549	0.944088615	4.39345408
S10	2.083603695	2.957596238	1.26474086
S11	4.881285522	4.923434761	0.0510548631
S12	0.4421446789	1.602709899	1.058184351
S13	4.581641507	1.866702766	0.3876486797
S14	3.516528918	4.684999836	2.922401572
S15	4.768542391	2.879602745	3.342206178
S16	4.703365324	2.468910522	1.883541348
S17	1.453982951	2.134522196	2.371572624
S18	1.871718903	1.774735501	3.924210158
S19	4.178607001	2.694844117	0.4104971413
S20	2.519824724	2.082525328	2.701121714
S21	4.726793912	0.8558424757	1.453145699
S22	0.1693026942	2.746799308	0.978480527
S23	2.830554452	3.447405933	4.413837582
S24	1.839495735	3.145969171	4.156599356
S25	1.978779816	0.5418213633	4.476337172
26

S0	4.819906624	0.2608062483	3.914240308
S1	2.534371349	0.3197768064	2.815593494
S2	3.818290514	3.896878771	4.302239788
S3	2.876974444	2.257390653	3.696330749
S4	2.372937782	4.318784282	2.46091313
S5	1.014326427	2.901782675	1.617682104
S6	0.9077995747	1.282891702	3.905856576
S7	2.765528991	1.697926277	4.428220876
S8	4.185850911	2.096560992	4.505389122
S9	4.158042737	0.9530277606	4.422888737
S10	2.083603695	2.957596238	1.26474086
S11	4.909234269	4.959309337	0.1190033661
S12	0.4421446789	1.602709899	1.058184351
S13	4.581641507	1.866702766	0.3876486797
S14	3.516528918	4.684999836	2.922401572
S15	4.776445684	2.831418214	3.366891217
S16	4.736239695	2.408609245	1.891173925
S17	1.457262536	2.202701558	2.372556502
S18	1.871718903	1.774735501	3.924210158
S19	4.203214794	2.717373964	0.4043932655
S20	2.557345375	2.130494748	2.720963653
S21	4.726793912	0.8558424757	1.453145699
S22	0.1242309624	2.762563805	0.9873833302
S23	2.841531839	3.489933289	4.444488411
S24	1.839495735	3.145969171	4.156599356
S25	2.002025566	0.5638884614	4.4505175
26

S0	4.819906624	0.2608062483	3.914240308
S1	2.564856031	0.3346915523	2.834564915
S2	3.839360972	3.901696142	4.306309157
S3	2.876974444	2.257390653	3.696330749
S4	2.372937782	4.318784282	2.46091313
S5	1.032609688	2.880072658	1.595031383
S6	0.872016194	1.249718503	3.859933449
S7	2.736698413	1.683371289	4.462809046
S8	4.185850911	2.096560992	4.505389122
S9	4.219837293	0.9103827521	4.447850853
S10	2.083603695	2.957596238	1.26474086
S11	4.881526262	0.0007207132	0.1356144257
S12	0.4421446789	1.602709899	1.058184351
S13	4.62629843	1.888015121	0.4096406342
S14	3.519845466	4.699610425	2.970057402
S15	4.776445684	2.831418214	3.366891217
S16	4.769805591	2.435909444	1.917036543
S17	1.469552601	2.229931308	2.374653637
S18	1.784778667	1.71646165	3.920963091
S19	4.203214794	2.717373964	0.4043932655
S20	2.516077968	2.208191069	2.704550875
S21	4.726931933	0.8819793509	1.438647243
S22	0.1242309624	2.762563805	0.9873833302
S23	2.818523467	3.518708553	4.431340511
S24	1.839495735	3.145969171	4.156599356
S25	1.986025648	0.5637689329	4.413226062
26

S0	4.877505291	0.2030416249	4.023890585
S1	2.564856031	0.3346915523	2.834564915
S2	3.84332335	3.904966166	4.265312237
S3	2.884723398	2.21608352	3.656761282
S4	2.372937782	4.318784282	2.46091313
S5	1.078528522	2.868965619	1.550819679
S6	0.872016194	1.249718503	3.859933449
S7	2.785311029	1.686566103	4.473062396
S8	4.185850911	2.096560992	4.505389122
S9	4.188878151	0.9512892313	4.487838925
S10	2.125558307	2.978922677	1.307162501
S11	4.906030024	0.0279794486	0.1309041919
S12	0.4872434517	1.56208343	1.053666948
S13	4.62629843	1.888015121	0.4096406342
S14	3.56968907	4.664618599	3.004990579
S15	4.787396327	2.790638092	3.344005696
S16	4.740074088	2.393974285	1.966633585
S17	1.469552601	2.229931308	2.374653637
S18	1.832993007	1.703488336	3.915322933
S19	4.250565155	2.73160295	0.3770482447
S20	2.526401643	2.178060212	2.73853516
S21	4.726931933	0.8819793509	1.438647243
S22	0.1350620257	2.71767152	0.9873804735
S23	2.818523467	3.518708553	4.431340511
S24	1.864035391	3.165384822	4.160364634
S25	1.960174221	0.5546725554	4.42951898
26

S0	4.877505291	0.2030416249	4.023890585
S1	2.564856031	0.3346915523	2.834564915
S2	3.806331631	3.878478681	4.291128902
S3	2.871650784	2.221744012	3.702258084
S4	2.372937782	4.318784282	2.46091313
S5	1.038817838	2.909470002	1.591493454
S6	0.872016194	1.249718503	3.859933449
S7	2.785311029	1.686566103	4.473062396
S8	4.185390029	2.114751094	4.485407419
S9	4.231519113	0.9763786495	4.503718975
S10	2.119894241	2.946792072	1.276295764
S11	4.900409319	4.973693884	0.0916494614
S12	0.4872434517	1.56208343	1.053666948
S13	4.62629843	1.888015121	0.4096406342
S14	3.561928826	4.70567661	3.026854389
S15	4.787396327	2.790638092	3.344005696
S16	4.771669933	2.392861347	1.923460402
S17	1.469552601	2.229931308	2.374653637
S18	1.803979554	1.658404099	3.93199953
S19	4.250565155	2.73160295	0.3770482447
S20	2.5035349	2.213062533	2.769251781
S21	4.680097864	0.890858673	1.448623104
S22	0.198399778	2.631440441	0.9694073633
S23	2.886733063	3.491438982	4.465704723
S24	1.911935639	3.201939636	4.112440579
S25	2.01537625	0.5978800223	4.448826008
26

S0	4.877505291	0.2030416249	4.023890585
S1	2.568989509	0.3343347418	2.846864847
S2	3.848902733	3.837918742	4.279062039
S3	2.846047619	2.202174045	3.68544127
S4	2.388398655	4.336079887	2.428006019
S5	0.9919976404	2.902901566	1.526648939
S6	0.872016194	1.249718503	3.859933449
S7	2.785311029	1.686566103	4.473062396
S8	4.223430353	2.113584769	4.472380163
S9	4.231519113	0.9763786495	4.503718975
S10	2.108954778	3.014213873	1.250188081
S11	4.865766521	4.994415423	0.0767980898
S12	0.4872434517	1.56208343	1.053666948
S13	4.62629843	1.888015121	0.4096406342
S14	3.52729655	4.650751298	3.021721915
S15	4.824346961	2.776641317	3.362313725
S16	4.809692302	2.430899797	1.917200785
S17	1.512958682	2.234016576	2.379294661
S18	1.803979554	1.658404099	3.93199953
S19	4.250565155	2.73160295	0.3770482447
S20	2.5035349	2.213062533	2.769251781
S21	4.695600881	0.936771346	1.423484147
S22	0.1660929736	2.628509625	0.9795394221
S23	2.885220319	3.540139002	4.431262167
S24	1.95111013	3.254614326	4.173498212
S25	2.01537625	0.5978800223	4.448826008
26

