# KbT 	 E 	 M 	 C 	 Chi
2.1	-1.875669	0.0004419436661	0.964394817	0.000131346851	0.01220534567	0.0005335078796	0.002419788548	0.0001709419466
2.03684211	-1.906725455	0.0003855041043	0.9774120942	0.0001172985873	0.01087349749	0.0005024865927	0.002148079014	0.0001594223448
2.07368421	-1.905444878	0.0004544662466	0.9777327134	0.0001478078676	0.01136550119	0.0005708326318	0.002469124002	0.0001973145695
2.11052632	-1.891000713	0.0004946843933	0.9731410226	0.0001532266066	0.01107678633	0.0005947080484	0.002244268621	0.0001999023123
2.14736842	-1.880041485	0.0005701380053	0.9695035672	0.0001836556217	0.01393238849	0.0006595684465	0.003051852549	0.0002349259152
2.18421053	-1.874748108	0.0006062598723	0.9685247755	0.0001969864489	0.0173034934	0.000675750967	0.003638451662	0.0002473380888
2.22105263	-1.865105926	0.0006628544349	0.9645258386	0.0002130582351	0.01439886824	0.0007103243512	0.003323236024	0.0002619422525
2.25789474	-1.849038318	0.0007652269848	0.9583897252	0.0002604848254	0.01758920764	0.0007871962846	0.004510362906	0.0003131982806
2.29473684	-1.844891398	0.0006156520111	0.9580799933	0.0002037662529	0.0229502292	0.0006126211293	0.005705608872	0.0002411638614
2.33157895	-1.840362067	0.0007451804644	0.9563419945	0.0002604606173	0.0186538005	0.0007151792274	0.004938308779	0.0003024306645
2.36842105	-1.818504107	0.000754803275	0.9505599678	0.0002494545359	0.01893680353	0.0006943098047	0.004451285054	0.0002835954231
2.40526316	-1.806374476	0.0008459900757	0.9456851068	0.0002965110879	0.02384370669	0.0007503097481	0.00619499764	0.0003303569682
2.44210526	-1.815621455	0.0007590330683	0.9487054871	0.0002709083053	0.01920617019	0.0006557186721	0.005112661455	0.0002980584584
2.47894737	-1.766518666	0.001020571157	0.9318075524	0.0003672709151	0.03294588014	0.0008340740503	0.008940683084	0.0003913625066
2.51578947	-1.759725497	0.0009707703252	0.9290791845	0.0003792878709	0.03434775731	0.0007670807255	0.009635652122	0.0003967667779
2.55263158	-1.757367504	0.0009550496899	0.9291480792	0.0003579869842	0.0257014987	0.0007327960284	0.008066902274	0.0003697756687
2.58947368	-1.77973173	0.0007226980906	0.9384593524	0.0002516878587	0.03043149844	0.0005455141265	0.008094255736	0.0002586465106
2.62631579	-1.738321622	0.001227847754	0.9211799879	0.0004553476504	0.04541243955	0.0008802711532	0.01468027676	0.0004531922716
2.66315789	-1.73477177	0.0008763058984	0.9226812887	0.0003004977603	0.02589523336	0.000610256192	0.00678440444	0.0002954948666
2.7	-1.72922919	0.0009598402551	0.9195562645	0.0003540515588	0.02876581786	0.0006472484579	0.008173057774	0.0003418938738
